"State","Year","Nature","Incidents"
"North Dakota",1996,"Alters.transaction.to.avoid.completion.of.funds.transfer.record.or.money.order.or.traveler.s.check.record...3.000.or.more.",0
"North Dakota",1997,"Alters.transaction.to.avoid.completion.of.funds.transfer.record.or.money.order.or.traveler.s.check.record...3.000.or.more.",0
"North Dakota",1998,"Alters.transaction.to.avoid.completion.of.funds.transfer.record.or.money.order.or.traveler.s.check.record...3.000.or.more.",0
"North Dakota",1999,"Alters.transaction.to.avoid.completion.of.funds.transfer.record.or.money.order.or.traveler.s.check.record...3.000.or.more.",0
"North Dakota",2000,"Alters.transaction.to.avoid.completion.of.funds.transfer.record.or.money.order.or.traveler.s.check.record...3.000.or.more.",0
"North Dakota",2001,"Alters.transaction.to.avoid.completion.of.funds.transfer.record.or.money.order.or.traveler.s.check.record...3.000.or.more.",0
"North Dakota",2002,"Alters.transaction.to.avoid.completion.of.funds.transfer.record.or.money.order.or.traveler.s.check.record...3.000.or.more.",0
"North Dakota",2003,"Alters.transaction.to.avoid.completion.of.funds.transfer.record.or.money.order.or.traveler.s.check.record...3.000.or.more.",11
"North Dakota",2004,"Alters.transaction.to.avoid.completion.of.funds.transfer.record.or.money.order.or.traveler.s.check.record...3.000.or.more.",18
"North Dakota",2005,"Alters.transaction.to.avoid.completion.of.funds.transfer.record.or.money.order.or.traveler.s.check.record...3.000.or.more.",59
"North Dakota",2006,"Alters.transaction.to.avoid.completion.of.funds.transfer.record.or.money.order.or.traveler.s.check.record...3.000.or.more.",75
"North Dakota",2007,"Alters.transaction.to.avoid.completion.of.funds.transfer.record.or.money.order.or.traveler.s.check.record...3.000.or.more.",126
"North Dakota",2008,"Alters.transaction.to.avoid.completion.of.funds.transfer.record.or.money.order.or.traveler.s.check.record...3.000.or.more.",109
"North Dakota",2009,"Alters.transaction.to.avoid.completion.of.funds.transfer.record.or.money.order.or.traveler.s.check.record...3.000.or.more.",128
"North Dakota",2010,"Alters.transaction.to.avoid.completion.of.funds.transfer.record.or.money.order.or.traveler.s.check.record...3.000.or.more.",67
"North Dakota",2011,"Alters.transaction.to.avoid.completion.of.funds.transfer.record.or.money.order.or.traveler.s.check.record...3.000.or.more.",0
"Northern Mariana Islands",1996,"Alters.transaction.to.avoid.completion.of.funds.transfer.record.or.money.order.or.traveler.s.check.record...3.000.or.more.",0
"Northern Mariana Islands",1997,"Alters.transaction.to.avoid.completion.of.funds.transfer.record.or.money.order.or.traveler.s.check.record...3.000.or.more.",0
"Northern Mariana Islands",1998,"Alters.transaction.to.avoid.completion.of.funds.transfer.record.or.money.order.or.traveler.s.check.record...3.000.or.more.",0
"Northern Mariana Islands",1999,"Alters.transaction.to.avoid.completion.of.funds.transfer.record.or.money.order.or.traveler.s.check.record...3.000.or.more.",0
"Northern Mariana Islands",2000,"Alters.transaction.to.avoid.completion.of.funds.transfer.record.or.money.order.or.traveler.s.check.record...3.000.or.more.",0
"Northern Mariana Islands",2001,"Alters.transaction.to.avoid.completion.of.funds.transfer.record.or.money.order.or.traveler.s.check.record...3.000.or.more.",0
"Northern Mariana Islands",2002,"Alters.transaction.to.avoid.completion.of.funds.transfer.record.or.money.order.or.traveler.s.check.record...3.000.or.more.",0
"Northern Mariana Islands",2003,"Alters.transaction.to.avoid.completion.of.funds.transfer.record.or.money.order.or.traveler.s.check.record...3.000.or.more.",0
"Northern Mariana Islands",2004,"Alters.transaction.to.avoid.completion.of.funds.transfer.record.or.money.order.or.traveler.s.check.record...3.000.or.more.",0
"Northern Mariana Islands",2005,"Alters.transaction.to.avoid.completion.of.funds.transfer.record.or.money.order.or.traveler.s.check.record...3.000.or.more.",0
"Northern Mariana Islands",2006,"Alters.transaction.to.avoid.completion.of.funds.transfer.record.or.money.order.or.traveler.s.check.record...3.000.or.more.",8
"Northern Mariana Islands",2007,"Alters.transaction.to.avoid.completion.of.funds.transfer.record.or.money.order.or.traveler.s.check.record...3.000.or.more.",1
"Northern Mariana Islands",2008,"Alters.transaction.to.avoid.completion.of.funds.transfer.record.or.money.order.or.traveler.s.check.record...3.000.or.more.",0
"Northern Mariana Islands",2009,"Alters.transaction.to.avoid.completion.of.funds.transfer.record.or.money.order.or.traveler.s.check.record...3.000.or.more.",1
"Northern Mariana Islands",2010,"Alters.transaction.to.avoid.completion.of.funds.transfer.record.or.money.order.or.traveler.s.check.record...3.000.or.more.",16
"Northern Mariana Islands",2011,"Alters.transaction.to.avoid.completion.of.funds.transfer.record.or.money.order.or.traveler.s.check.record...3.000.or.more.",0
"Ohio",1996,"Alters.transaction.to.avoid.completion.of.funds.transfer.record.or.money.order.or.traveler.s.check.record...3.000.or.more.",0
"Ohio",1997,"Alters.transaction.to.avoid.completion.of.funds.transfer.record.or.money.order.or.traveler.s.check.record...3.000.or.more.",0
"Ohio",1998,"Alters.transaction.to.avoid.completion.of.funds.transfer.record.or.money.order.or.traveler.s.check.record...3.000.or.more.",0
"Ohio",1999,"Alters.transaction.to.avoid.completion.of.funds.transfer.record.or.money.order.or.traveler.s.check.record...3.000.or.more.",0
"Ohio",2000,"Alters.transaction.to.avoid.completion.of.funds.transfer.record.or.money.order.or.traveler.s.check.record...3.000.or.more.",0
"Ohio",2001,"Alters.transaction.to.avoid.completion.of.funds.transfer.record.or.money.order.or.traveler.s.check.record...3.000.or.more.",0
"Ohio",2002,"Alters.transaction.to.avoid.completion.of.funds.transfer.record.or.money.order.or.traveler.s.check.record...3.000.or.more.",16
"Ohio",2003,"Alters.transaction.to.avoid.completion.of.funds.transfer.record.or.money.order.or.traveler.s.check.record...3.000.or.more.",975
"Ohio",2004,"Alters.transaction.to.avoid.completion.of.funds.transfer.record.or.money.order.or.traveler.s.check.record...3.000.or.more.",1834
"Ohio",2005,"Alters.transaction.to.avoid.completion.of.funds.transfer.record.or.money.order.or.traveler.s.check.record...3.000.or.more.",2534
"Ohio",2006,"Alters.transaction.to.avoid.completion.of.funds.transfer.record.or.money.order.or.traveler.s.check.record...3.000.or.more.",4091
"Ohio",2007,"Alters.transaction.to.avoid.completion.of.funds.transfer.record.or.money.order.or.traveler.s.check.record...3.000.or.more.",4058
"Ohio",2008,"Alters.transaction.to.avoid.completion.of.funds.transfer.record.or.money.order.or.traveler.s.check.record...3.000.or.more.",3457
"Ohio",2009,"Alters.transaction.to.avoid.completion.of.funds.transfer.record.or.money.order.or.traveler.s.check.record...3.000.or.more.",3342
"Ohio",2010,"Alters.transaction.to.avoid.completion.of.funds.transfer.record.or.money.order.or.traveler.s.check.record...3.000.or.more.",1741
"Ohio",2011,"Alters.transaction.to.avoid.completion.of.funds.transfer.record.or.money.order.or.traveler.s.check.record...3.000.or.more.",0
"Oklahoma",1996,"Alters.transaction.to.avoid.completion.of.funds.transfer.record.or.money.order.or.traveler.s.check.record...3.000.or.more.",0
"Oklahoma",1997,"Alters.transaction.to.avoid.completion.of.funds.transfer.record.or.money.order.or.traveler.s.check.record...3.000.or.more.",0
"Oklahoma",1998,"Alters.transaction.to.avoid.completion.of.funds.transfer.record.or.money.order.or.traveler.s.check.record...3.000.or.more.",0
"Oklahoma",1999,"Alters.transaction.to.avoid.completion.of.funds.transfer.record.or.money.order.or.traveler.s.check.record...3.000.or.more.",0
"Oklahoma",2000,"Alters.transaction.to.avoid.completion.of.funds.transfer.record.or.money.order.or.traveler.s.check.record...3.000.or.more.",0
"Oklahoma",2001,"Alters.transaction.to.avoid.completion.of.funds.transfer.record.or.money.order.or.traveler.s.check.record...3.000.or.more.",0
"Oklahoma",2002,"Alters.transaction.to.avoid.completion.of.funds.transfer.record.or.money.order.or.traveler.s.check.record...3.000.or.more.",3
"Oklahoma",2003,"Alters.transaction.to.avoid.completion.of.funds.transfer.record.or.money.order.or.traveler.s.check.record...3.000.or.more.",227
"Oklahoma",2004,"Alters.transaction.to.avoid.completion.of.funds.transfer.record.or.money.order.or.traveler.s.check.record...3.000.or.more.",407
"Oklahoma",2005,"Alters.transaction.to.avoid.completion.of.funds.transfer.record.or.money.order.or.traveler.s.check.record...3.000.or.more.",675
"Oklahoma",2006,"Alters.transaction.to.avoid.completion.of.funds.transfer.record.or.money.order.or.traveler.s.check.record...3.000.or.more.",1032
"Oklahoma",2007,"Alters.transaction.to.avoid.completion.of.funds.transfer.record.or.money.order.or.traveler.s.check.record...3.000.or.more.",1560
"Oklahoma",2008,"Alters.transaction.to.avoid.completion.of.funds.transfer.record.or.money.order.or.traveler.s.check.record...3.000.or.more.",2823
"Oklahoma",2009,"Alters.transaction.to.avoid.completion.of.funds.transfer.record.or.money.order.or.traveler.s.check.record...3.000.or.more.",1815
"Oklahoma",2010,"Alters.transaction.to.avoid.completion.of.funds.transfer.record.or.money.order.or.traveler.s.check.record...3.000.or.more.",1224
"Oklahoma",2011,"Alters.transaction.to.avoid.completion.of.funds.transfer.record.or.money.order.or.traveler.s.check.record...3.000.or.more.",0
"Oregon",1996,"Alters.transaction.to.avoid.completion.of.funds.transfer.record.or.money.order.or.traveler.s.check.record...3.000.or.more.",0
"Oregon",1997,"Alters.transaction.to.avoid.completion.of.funds.transfer.record.or.money.order.or.traveler.s.check.record...3.000.or.more.",0
"Oregon",1998,"Alters.transaction.to.avoid.completion.of.funds.transfer.record.or.money.order.or.traveler.s.check.record...3.000.or.more.",0
"Oregon",1999,"Alters.transaction.to.avoid.completion.of.funds.transfer.record.or.money.order.or.traveler.s.check.record...3.000.or.more.",0
"Oregon",2000,"Alters.transaction.to.avoid.completion.of.funds.transfer.record.or.money.order.or.traveler.s.check.record...3.000.or.more.",0
"Oregon",2001,"Alters.transaction.to.avoid.completion.of.funds.transfer.record.or.money.order.or.traveler.s.check.record...3.000.or.more.",0
"Oregon",2002,"Alters.transaction.to.avoid.completion.of.funds.transfer.record.or.money.order.or.traveler.s.check.record...3.000.or.more.",6
"Oregon",2003,"Alters.transaction.to.avoid.completion.of.funds.transfer.record.or.money.order.or.traveler.s.check.record...3.000.or.more.",269
"Oregon",2004,"Alters.transaction.to.avoid.completion.of.funds.transfer.record.or.money.order.or.traveler.s.check.record...3.000.or.more.",510
"Oregon",2005,"Alters.transaction.to.avoid.completion.of.funds.transfer.record.or.money.order.or.traveler.s.check.record...3.000.or.more.",676
"Oregon",2006,"Alters.transaction.to.avoid.completion.of.funds.transfer.record.or.money.order.or.traveler.s.check.record...3.000.or.more.",1101
"Oregon",2007,"Alters.transaction.to.avoid.completion.of.funds.transfer.record.or.money.order.or.traveler.s.check.record...3.000.or.more.",1562
"Oregon",2008,"Alters.transaction.to.avoid.completion.of.funds.transfer.record.or.money.order.or.traveler.s.check.record...3.000.or.more.",1415
"Oregon",2009,"Alters.transaction.to.avoid.completion.of.funds.transfer.record.or.money.order.or.traveler.s.check.record...3.000.or.more.",1200
"Oregon",2010,"Alters.transaction.to.avoid.completion.of.funds.transfer.record.or.money.order.or.traveler.s.check.record...3.000.or.more.",795
"Oregon",2011,"Alters.transaction.to.avoid.completion.of.funds.transfer.record.or.money.order.or.traveler.s.check.record...3.000.or.more.",0
"Overseas",1996,"Alters.transaction.to.avoid.completion.of.funds.transfer.record.or.money.order.or.traveler.s.check.record...3.000.or.more.",0
"Overseas",1997,"Alters.transaction.to.avoid.completion.of.funds.transfer.record.or.money.order.or.traveler.s.check.record...3.000.or.more.",0
"Overseas",1998,"Alters.transaction.to.avoid.completion.of.funds.transfer.record.or.money.order.or.traveler.s.check.record...3.000.or.more.",0
"Overseas",1999,"Alters.transaction.to.avoid.completion.of.funds.transfer.record.or.money.order.or.traveler.s.check.record...3.000.or.more.",0
"Overseas",2000,"Alters.transaction.to.avoid.completion.of.funds.transfer.record.or.money.order.or.traveler.s.check.record...3.000.or.more.",0
"Overseas",2001,"Alters.transaction.to.avoid.completion.of.funds.transfer.record.or.money.order.or.traveler.s.check.record...3.000.or.more.",0
"Overseas",2002,"Alters.transaction.to.avoid.completion.of.funds.transfer.record.or.money.order.or.traveler.s.check.record...3.000.or.more.",7
"Overseas",2003,"Alters.transaction.to.avoid.completion.of.funds.transfer.record.or.money.order.or.traveler.s.check.record...3.000.or.more.",3310
"Overseas",2004,"Alters.transaction.to.avoid.completion.of.funds.transfer.record.or.money.order.or.traveler.s.check.record...3.000.or.more.",3692
"Overseas",2005,"Alters.transaction.to.avoid.completion.of.funds.transfer.record.or.money.order.or.traveler.s.check.record...3.000.or.more.",11046
"Overseas",2006,"Alters.transaction.to.avoid.completion.of.funds.transfer.record.or.money.order.or.traveler.s.check.record...3.000.or.more.",19629
"Overseas",2007,"Alters.transaction.to.avoid.completion.of.funds.transfer.record.or.money.order.or.traveler.s.check.record...3.000.or.more.",18569
"Overseas",2008,"Alters.transaction.to.avoid.completion.of.funds.transfer.record.or.money.order.or.traveler.s.check.record...3.000.or.more.",13277
"Overseas",2009,"Alters.transaction.to.avoid.completion.of.funds.transfer.record.or.money.order.or.traveler.s.check.record...3.000.or.more.",10933
"Overseas",2010,"Alters.transaction.to.avoid.completion.of.funds.transfer.record.or.money.order.or.traveler.s.check.record...3.000.or.more.",5417
"Overseas",2011,"Alters.transaction.to.avoid.completion.of.funds.transfer.record.or.money.order.or.traveler.s.check.record...3.000.or.more.",0
"Palau",1996,"Alters.transaction.to.avoid.completion.of.funds.transfer.record.or.money.order.or.traveler.s.check.record...3.000.or.more.",0
"Palau",1997,"Alters.transaction.to.avoid.completion.of.funds.transfer.record.or.money.order.or.traveler.s.check.record...3.000.or.more.",0
"Palau",1998,"Alters.transaction.to.avoid.completion.of.funds.transfer.record.or.money.order.or.traveler.s.check.record...3.000.or.more.",0
"Palau",1999,"Alters.transaction.to.avoid.completion.of.funds.transfer.record.or.money.order.or.traveler.s.check.record...3.000.or.more.",0
"Palau",2000,"Alters.transaction.to.avoid.completion.of.funds.transfer.record.or.money.order.or.traveler.s.check.record...3.000.or.more.",0
"Palau",2001,"Alters.transaction.to.avoid.completion.of.funds.transfer.record.or.money.order.or.traveler.s.check.record...3.000.or.more.",0
"Palau",2002,"Alters.transaction.to.avoid.completion.of.funds.transfer.record.or.money.order.or.traveler.s.check.record...3.000.or.more.",0
"Palau",2003,"Alters.transaction.to.avoid.completion.of.funds.transfer.record.or.money.order.or.traveler.s.check.record...3.000.or.more.",0
"Palau",2004,"Alters.transaction.to.avoid.completion.of.funds.transfer.record.or.money.order.or.traveler.s.check.record...3.000.or.more.",0
"Palau",2005,"Alters.transaction.to.avoid.completion.of.funds.transfer.record.or.money.order.or.traveler.s.check.record...3.000.or.more.",0
"Palau",2006,"Alters.transaction.to.avoid.completion.of.funds.transfer.record.or.money.order.or.traveler.s.check.record...3.000.or.more.",1
"Palau",2007,"Alters.transaction.to.avoid.completion.of.funds.transfer.record.or.money.order.or.traveler.s.check.record...3.000.or.more.",0
"Palau",2008,"Alters.transaction.to.avoid.completion.of.funds.transfer.record.or.money.order.or.traveler.s.check.record...3.000.or.more.",0
"Palau",2009,"Alters.transaction.to.avoid.completion.of.funds.transfer.record.or.money.order.or.traveler.s.check.record...3.000.or.more.",1
"Palau",2010,"Alters.transaction.to.avoid.completion.of.funds.transfer.record.or.money.order.or.traveler.s.check.record...3.000.or.more.",0
"Palau",2011,"Alters.transaction.to.avoid.completion.of.funds.transfer.record.or.money.order.or.traveler.s.check.record...3.000.or.more.",0
"Pennsylvania",1996,"Alters.transaction.to.avoid.completion.of.funds.transfer.record.or.money.order.or.traveler.s.check.record...3.000.or.more.",0
"Pennsylvania",1997,"Alters.transaction.to.avoid.completion.of.funds.transfer.record.or.money.order.or.traveler.s.check.record...3.000.or.more.",0
"Pennsylvania",1998,"Alters.transaction.to.avoid.completion.of.funds.transfer.record.or.money.order.or.traveler.s.check.record...3.000.or.more.",0
"Pennsylvania",1999,"Alters.transaction.to.avoid.completion.of.funds.transfer.record.or.money.order.or.traveler.s.check.record...3.000.or.more.",0
"Pennsylvania",2000,"Alters.transaction.to.avoid.completion.of.funds.transfer.record.or.money.order.or.traveler.s.check.record...3.000.or.more.",0
"Pennsylvania",2001,"Alters.transaction.to.avoid.completion.of.funds.transfer.record.or.money.order.or.traveler.s.check.record...3.000.or.more.",0
"Pennsylvania",2002,"Alters.transaction.to.avoid.completion.of.funds.transfer.record.or.money.order.or.traveler.s.check.record...3.000.or.more.",4
"Pennsylvania",2003,"Alters.transaction.to.avoid.completion.of.funds.transfer.record.or.money.order.or.traveler.s.check.record...3.000.or.more.",1149
"Pennsylvania",2004,"Alters.transaction.to.avoid.completion.of.funds.transfer.record.or.money.order.or.traveler.s.check.record...3.000.or.more.",2081
"Pennsylvania",2005,"Alters.transaction.to.avoid.completion.of.funds.transfer.record.or.money.order.or.traveler.s.check.record...3.000.or.more.",2998
"Pennsylvania",2006,"Alters.transaction.to.avoid.completion.of.funds.transfer.record.or.money.order.or.traveler.s.check.record...3.000.or.more.",4718
"Pennsylvania",2007,"Alters.transaction.to.avoid.completion.of.funds.transfer.record.or.money.order.or.traveler.s.check.record...3.000.or.more.",5223
"Pennsylvania",2008,"Alters.transaction.to.avoid.completion.of.funds.transfer.record.or.money.order.or.traveler.s.check.record...3.000.or.more.",4507
"Pennsylvania",2009,"Alters.transaction.to.avoid.completion.of.funds.transfer.record.or.money.order.or.traveler.s.check.record...3.000.or.more.",5298
"Pennsylvania",2010,"Alters.transaction.to.avoid.completion.of.funds.transfer.record.or.money.order.or.traveler.s.check.record...3.000.or.more.",2749
"Pennsylvania",2011,"Alters.transaction.to.avoid.completion.of.funds.transfer.record.or.money.order.or.traveler.s.check.record...3.000.or.more.",0
"Puerto Rico",1996,"Alters.transaction.to.avoid.completion.of.funds.transfer.record.or.money.order.or.traveler.s.check.record...3.000.or.more.",0
"Puerto Rico",1997,"Alters.transaction.to.avoid.completion.of.funds.transfer.record.or.money.order.or.traveler.s.check.record...3.000.or.more.",0
"Puerto Rico",1998,"Alters.transaction.to.avoid.completion.of.funds.transfer.record.or.money.order.or.traveler.s.check.record...3.000.or.more.",0
"Puerto Rico",1999,"Alters.transaction.to.avoid.completion.of.funds.transfer.record.or.money.order.or.traveler.s.check.record...3.000.or.more.",0
"Puerto Rico",2000,"Alters.transaction.to.avoid.completion.of.funds.transfer.record.or.money.order.or.traveler.s.check.record...3.000.or.more.",0
"Puerto Rico",2001,"Alters.transaction.to.avoid.completion.of.funds.transfer.record.or.money.order.or.traveler.s.check.record...3.000.or.more.",0
"Puerto Rico",2002,"Alters.transaction.to.avoid.completion.of.funds.transfer.record.or.money.order.or.traveler.s.check.record...3.000.or.more.",2
"Puerto Rico",2003,"Alters.transaction.to.avoid.completion.of.funds.transfer.record.or.money.order.or.traveler.s.check.record...3.000.or.more.",898
"Puerto Rico",2004,"Alters.transaction.to.avoid.completion.of.funds.transfer.record.or.money.order.or.traveler.s.check.record...3.000.or.more.",1257
"Puerto Rico",2005,"Alters.transaction.to.avoid.completion.of.funds.transfer.record.or.money.order.or.traveler.s.check.record...3.000.or.more.",2600
"Puerto Rico",2006,"Alters.transaction.to.avoid.completion.of.funds.transfer.record.or.money.order.or.traveler.s.check.record...3.000.or.more.",2294
"Puerto Rico",2007,"Alters.transaction.to.avoid.completion.of.funds.transfer.record.or.money.order.or.traveler.s.check.record...3.000.or.more.",2153
"Puerto Rico",2008,"Alters.transaction.to.avoid.completion.of.funds.transfer.record.or.money.order.or.traveler.s.check.record...3.000.or.more.",1340
"Puerto Rico",2009,"Alters.transaction.to.avoid.completion.of.funds.transfer.record.or.money.order.or.traveler.s.check.record...3.000.or.more.",1439
"Puerto Rico",2010,"Alters.transaction.to.avoid.completion.of.funds.transfer.record.or.money.order.or.traveler.s.check.record...3.000.or.more.",829
"Puerto Rico",2011,"Alters.transaction.to.avoid.completion.of.funds.transfer.record.or.money.order.or.traveler.s.check.record...3.000.or.more.",0
"Rhode Island",1996,"Alters.transaction.to.avoid.completion.of.funds.transfer.record.or.money.order.or.traveler.s.check.record...3.000.or.more.",0
"Rhode Island",1997,"Alters.transaction.to.avoid.completion.of.funds.transfer.record.or.money.order.or.traveler.s.check.record...3.000.or.more.",0
"Rhode Island",1998,"Alters.transaction.to.avoid.completion.of.funds.transfer.record.or.money.order.or.traveler.s.check.record...3.000.or.more.",0
"Rhode Island",1999,"Alters.transaction.to.avoid.completion.of.funds.transfer.record.or.money.order.or.traveler.s.check.record...3.000.or.more.",0
"Rhode Island",2000,"Alters.transaction.to.avoid.completion.of.funds.transfer.record.or.money.order.or.traveler.s.check.record...3.000.or.more.",0
"Rhode Island",2001,"Alters.transaction.to.avoid.completion.of.funds.transfer.record.or.money.order.or.traveler.s.check.record...3.000.or.more.",0
"Rhode Island",2002,"Alters.transaction.to.avoid.completion.of.funds.transfer.record.or.money.order.or.traveler.s.check.record...3.000.or.more.",0
"Rhode Island",2003,"Alters.transaction.to.avoid.completion.of.funds.transfer.record.or.money.order.or.traveler.s.check.record...3.000.or.more.",297
"Rhode Island",2004,"Alters.transaction.to.avoid.completion.of.funds.transfer.record.or.money.order.or.traveler.s.check.record...3.000.or.more.",613
"Rhode Island",2005,"Alters.transaction.to.avoid.completion.of.funds.transfer.record.or.money.order.or.traveler.s.check.record...3.000.or.more.",860
"Rhode Island",2006,"Alters.transaction.to.avoid.completion.of.funds.transfer.record.or.money.order.or.traveler.s.check.record...3.000.or.more.",959
"Rhode Island",2007,"Alters.transaction.to.avoid.completion.of.funds.transfer.record.or.money.order.or.traveler.s.check.record...3.000.or.more.",976
"Rhode Island",2008,"Alters.transaction.to.avoid.completion.of.funds.transfer.record.or.money.order.or.traveler.s.check.record...3.000.or.more.",631
"Rhode Island",2009,"Alters.transaction.to.avoid.completion.of.funds.transfer.record.or.money.order.or.traveler.s.check.record...3.000.or.more.",718
"Rhode Island",2010,"Alters.transaction.to.avoid.completion.of.funds.transfer.record.or.money.order.or.traveler.s.check.record...3.000.or.more.",287
"Rhode Island",2011,"Alters.transaction.to.avoid.completion.of.funds.transfer.record.or.money.order.or.traveler.s.check.record...3.000.or.more.",0
"South Carolina",1996,"Alters.transaction.to.avoid.completion.of.funds.transfer.record.or.money.order.or.traveler.s.check.record...3.000.or.more.",0
"South Carolina",1997,"Alters.transaction.to.avoid.completion.of.funds.transfer.record.or.money.order.or.traveler.s.check.record...3.000.or.more.",0
"South Carolina",1998,"Alters.transaction.to.avoid.completion.of.funds.transfer.record.or.money.order.or.traveler.s.check.record...3.000.or.more.",0
"South Carolina",1999,"Alters.transaction.to.avoid.completion.of.funds.transfer.record.or.money.order.or.traveler.s.check.record...3.000.or.more.",0
"South Carolina",2000,"Alters.transaction.to.avoid.completion.of.funds.transfer.record.or.money.order.or.traveler.s.check.record...3.000.or.more.",0
"South Carolina",2001,"Alters.transaction.to.avoid.completion.of.funds.transfer.record.or.money.order.or.traveler.s.check.record...3.000.or.more.",0
"South Carolina",2002,"Alters.transaction.to.avoid.completion.of.funds.transfer.record.or.money.order.or.traveler.s.check.record...3.000.or.more.",4
"South Carolina",2003,"Alters.transaction.to.avoid.completion.of.funds.transfer.record.or.money.order.or.traveler.s.check.record...3.000.or.more.",546
"South Carolina",2004,"Alters.transaction.to.avoid.completion.of.funds.transfer.record.or.money.order.or.traveler.s.check.record...3.000.or.more.",950
"South Carolina",2005,"Alters.transaction.to.avoid.completion.of.funds.transfer.record.or.money.order.or.traveler.s.check.record...3.000.or.more.",1519
"South Carolina",2006,"Alters.transaction.to.avoid.completion.of.funds.transfer.record.or.money.order.or.traveler.s.check.record...3.000.or.more.",2255
"South Carolina",2007,"Alters.transaction.to.avoid.completion.of.funds.transfer.record.or.money.order.or.traveler.s.check.record...3.000.or.more.",2545
"South Carolina",2008,"Alters.transaction.to.avoid.completion.of.funds.transfer.record.or.money.order.or.traveler.s.check.record...3.000.or.more.",2295
"South Carolina",2009,"Alters.transaction.to.avoid.completion.of.funds.transfer.record.or.money.order.or.traveler.s.check.record...3.000.or.more.",2003
"South Carolina",2010,"Alters.transaction.to.avoid.completion.of.funds.transfer.record.or.money.order.or.traveler.s.check.record...3.000.or.more.",1061
"South Carolina",2011,"Alters.transaction.to.avoid.completion.of.funds.transfer.record.or.money.order.or.traveler.s.check.record...3.000.or.more.",0
"South Dakota",1996,"Alters.transaction.to.avoid.completion.of.funds.transfer.record.or.money.order.or.traveler.s.check.record...3.000.or.more.",0
"South Dakota",1997,"Alters.transaction.to.avoid.completion.of.funds.transfer.record.or.money.order.or.traveler.s.check.record...3.000.or.more.",0
"South Dakota",1998,"Alters.transaction.to.avoid.completion.of.funds.transfer.record.or.money.order.or.traveler.s.check.record...3.000.or.more.",0
"South Dakota",1999,"Alters.transaction.to.avoid.completion.of.funds.transfer.record.or.money.order.or.traveler.s.check.record...3.000.or.more.",0
"South Dakota",2000,"Alters.transaction.to.avoid.completion.of.funds.transfer.record.or.money.order.or.traveler.s.check.record...3.000.or.more.",0
"South Dakota",2001,"Alters.transaction.to.avoid.completion.of.funds.transfer.record.or.money.order.or.traveler.s.check.record...3.000.or.more.",0
"South Dakota",2002,"Alters.transaction.to.avoid.completion.of.funds.transfer.record.or.money.order.or.traveler.s.check.record...3.000.or.more.",2
"South Dakota",2003,"Alters.transaction.to.avoid.completion.of.funds.transfer.record.or.money.order.or.traveler.s.check.record...3.000.or.more.",44
"South Dakota",2004,"Alters.transaction.to.avoid.completion.of.funds.transfer.record.or.money.order.or.traveler.s.check.record...3.000.or.more.",100
"South Dakota",2005,"Alters.transaction.to.avoid.completion.of.funds.transfer.record.or.money.order.or.traveler.s.check.record...3.000.or.more.",193
"South Dakota",2006,"Alters.transaction.to.avoid.completion.of.funds.transfer.record.or.money.order.or.traveler.s.check.record...3.000.or.more.",196
"South Dakota",2007,"Alters.transaction.to.avoid.completion.of.funds.transfer.record.or.money.order.or.traveler.s.check.record...3.000.or.more.",232
"South Dakota",2008,"Alters.transaction.to.avoid.completion.of.funds.transfer.record.or.money.order.or.traveler.s.check.record...3.000.or.more.",176
"South Dakota",2009,"Alters.transaction.to.avoid.completion.of.funds.transfer.record.or.money.order.or.traveler.s.check.record...3.000.or.more.",186
"South Dakota",2010,"Alters.transaction.to.avoid.completion.of.funds.transfer.record.or.money.order.or.traveler.s.check.record...3.000.or.more.",144
"South Dakota",2011,"Alters.transaction.to.avoid.completion.of.funds.transfer.record.or.money.order.or.traveler.s.check.record...3.000.or.more.",0
"Tennessee",1996,"Alters.transaction.to.avoid.completion.of.funds.transfer.record.or.money.order.or.traveler.s.check.record...3.000.or.more.",0
"Tennessee",1997,"Alters.transaction.to.avoid.completion.of.funds.transfer.record.or.money.order.or.traveler.s.check.record...3.000.or.more.",0
"Tennessee",1998,"Alters.transaction.to.avoid.completion.of.funds.transfer.record.or.money.order.or.traveler.s.check.record...3.000.or.more.",0
"Tennessee",1999,"Alters.transaction.to.avoid.completion.of.funds.transfer.record.or.money.order.or.traveler.s.check.record...3.000.or.more.",0
"Tennessee",2000,"Alters.transaction.to.avoid.completion.of.funds.transfer.record.or.money.order.or.traveler.s.check.record...3.000.or.more.",0
"Tennessee",2001,"Alters.transaction.to.avoid.completion.of.funds.transfer.record.or.money.order.or.traveler.s.check.record...3.000.or.more.",0
"Tennessee",2002,"Alters.transaction.to.avoid.completion.of.funds.transfer.record.or.money.order.or.traveler.s.check.record...3.000.or.more.",10
"Tennessee",2003,"Alters.transaction.to.avoid.completion.of.funds.transfer.record.or.money.order.or.traveler.s.check.record...3.000.or.more.",788
"Tennessee",2004,"Alters.transaction.to.avoid.completion.of.funds.transfer.record.or.money.order.or.traveler.s.check.record...3.000.or.more.",1554
"Tennessee",2005,"Alters.transaction.to.avoid.completion.of.funds.transfer.record.or.money.order.or.traveler.s.check.record...3.000.or.more.",2432
"Tennessee",2006,"Alters.transaction.to.avoid.completion.of.funds.transfer.record.or.money.order.or.traveler.s.check.record...3.000.or.more.",4127
