"Year","Month","State","Countym","Industry","Suspicious.Activity","Regulator","Relationship","Product","Instrument"
"2012","June","Indiana","Allen County, IN","Insurance Company","Excessive Insurance","IRS","No Relationship to Institution","Insurance/Annuity Products","Funds Transfer"
"2012","June","Indiana","Allen County, IN","Insurance Company","Excessive Insurance","IRS","No Relationship to Institution","Insurance/Annuity Products","Personal/Business Check"
"2012","June","Indiana","Allen County, IN","Insurance Company","Excessive Insurance","IRS","Other","Insurance/Annuity Products","Funds Transfer"
"2012","June","Indiana","Allen County, IN","Insurance Company","Excessive Insurance","IRS","Other","Insurance/Annuity Products","Personal/Business Check"
"2012","June","Indiana","Allen County, IN","Insurance Company","Forgeries","IRS","Agent","Insurance/Annuity Products","Personal/Business Check"
"2012","June","Indiana","Allen County, IN","Insurance Company","Forgeries","IRS","Other","Insurance/Annuity Products","Personal/Business Check"
"2012","June","Indiana","Allen County, IN","Insurance Company","Identity Theft","IRS","Agent","Insurance/Annuity Products","Funds Transfer"
"2012","June","Indiana","Allen County, IN","Insurance Company","Identity Theft","IRS","Agent","Insurance/Annuity Products","Personal/Business Check"
"2012","June","Indiana","Allen County, IN","Insurance Company","Identity Theft","IRS","Customer","Insurance/Annuity Products","Funds Transfer"
"2012","June","Indiana","Allen County, IN","Insurance Company","Identity Theft","IRS","Customer","Insurance/Annuity Products","Personal/Business Check"
"2012","June","Indiana","Allen County, IN","Insurance Company","Identity Theft","IRS","No Relationship to Institution","Insurance/Annuity Products","Funds Transfer"
"2012","June","Indiana","Allen County, IN","Insurance Company","Identity Theft","IRS","No Relationship to Institution","Insurance/Annuity Products","Personal/Business Check"
"2012","June","Indiana","Allen County, IN","Insurance Company","Identity Theft","IRS","Other","Insurance/Annuity Products","Funds Transfer"
"2012","June","Indiana","Allen County, IN","Insurance Company","Identity Theft","IRS","Other","Insurance/Annuity Products","Personal/Business Check"
"2012","June","Indiana","Allen County, IN","Insurance Company","Multiple Individuals with Same or Similar Identities","IRS","Agent","Insurance/Annuity Products","Funds Transfer"
"2012","June","Indiana","Allen County, IN","Insurance Company","Multiple Individuals with Same or Similar Identities","IRS","Agent","Insurance/Annuity Products","Personal/Business Check"
"2012","June","Indiana","Allen County, IN","Insurance Company","Multiple Individuals with Same or Similar Identities","IRS","Customer","Insurance/Annuity Products","Funds Transfer"
"2012","June","Indiana","Allen County, IN","Insurance Company","Multiple Individuals with Same or Similar Identities","IRS","Customer","Insurance/Annuity Products","Personal/Business Check"
"2012","June","Indiana","Allen County, IN","Insurance Company","Multiple Individuals with Same or Similar Identities","IRS","No Relationship to Institution","Insurance/Annuity Products","Funds Transfer"
"2012","June","Indiana","Allen County, IN","Insurance Company","Multiple Individuals with Same or Similar Identities","IRS","No Relationship to Institution","Insurance/Annuity Products","Personal/Business Check"
"2012","June","Indiana","Allen County, IN","Insurance Company","Multiple Individuals with Same or Similar Identities","IRS","Other","Insurance/Annuity Products","Funds Transfer"
"2012","June","Indiana","Allen County, IN","Insurance Company","Multiple Individuals with Same or Similar Identities","IRS","Other","Insurance/Annuity Products","Personal/Business Check"
"2012","June","Indiana","Allen County, IN","Insurance Company","Other Fraud (Type)","IRS","Agent","Insurance/Annuity Products","Personal/Business Check"
"2012","June","Indiana","Allen County, IN","Insurance Company","Other Fraud (Type)","IRS","Other","Insurance/Annuity Products","Personal/Business Check"
"2012","June","Indiana","Allen County, IN","Insurance Company","Proceeds Sent to Unrelated Third Party","IRS","Agent","Insurance/Annuity Products","Funds Transfer"
"2012","June","Indiana","Allen County, IN","Insurance Company","Proceeds Sent to Unrelated Third Party","IRS","Agent","Insurance/Annuity Products","Personal/Business Check"
"2012","June","Indiana","Allen County, IN","Insurance Company","Proceeds Sent to Unrelated Third Party","IRS","Customer","Insurance/Annuity Products","Funds Transfer"
"2012","June","Indiana","Allen County, IN","Insurance Company","Proceeds Sent to Unrelated Third Party","IRS","Customer","Insurance/Annuity Products","Personal/Business Check"
"2012","June","Indiana","Allen County, IN","Insurance Company","Proceeds Sent to Unrelated Third Party","IRS","No Relationship to Institution","Insurance/Annuity Products","Funds Transfer"
"2012","June","Indiana","Allen County, IN","Insurance Company","Proceeds Sent to Unrelated Third Party","IRS","No Relationship to Institution","Insurance/Annuity Products","Personal/Business Check"
"2012","June","Indiana","Allen County, IN","Insurance Company","Proceeds Sent to Unrelated Third Party","IRS","Other","Insurance/Annuity Products","Funds Transfer"
"2012","June","Indiana","Allen County, IN","Insurance Company","Proceeds Sent to Unrelated Third Party","IRS","Other","Insurance/Annuity Products","Personal/Business Check"
"2012","June","Indiana","Allen County, IN","Insurance Company","Provided Questionable or False Documentation","IRS","Agent","Insurance/Annuity Products","Funds Transfer"
"2012","June","Indiana","Allen County, IN","Insurance Company","Provided Questionable or False Documentation","IRS","Agent","Insurance/Annuity Products","Personal/Business Check"
"2012","June","Indiana","Allen County, IN","Insurance Company","Provided Questionable or False Documentation","IRS","Customer","Insurance/Annuity Products","Funds Transfer"
"2012","June","Indiana","Allen County, IN","Insurance Company","Provided Questionable or False Documentation","IRS","Customer","Insurance/Annuity Products","Personal/Business Check"
"2012","June","Indiana","Allen County, IN","Insurance Company","Provided Questionable or False Documentation","IRS","No Relationship to Institution","Insurance/Annuity Products","Funds Transfer"
"2012","June","Indiana","Allen County, IN","Insurance Company","Provided Questionable or False Documentation","IRS","No Relationship to Institution","Insurance/Annuity Products","Personal/Business Check"
"2012","June","Indiana","Allen County, IN","Insurance Company","Provided Questionable or False Documentation","IRS","Other","Insurance/Annuity Products","Funds Transfer"
"2012","June","Indiana","Allen County, IN","Insurance Company","Provided Questionable or False Documentation","IRS","Other","Insurance/Annuity Products","Personal/Business Check"
"2012","June","Indiana","Allen County, IN","Insurance Company","Suspicious Concerning the Source of Funds","IRS","Agent","Insurance/Annuity Products","Funds Transfer"
"2012","June","Indiana","Allen County, IN","Insurance Company","Suspicious Concerning the Source of Funds","IRS","Agent","Insurance/Annuity Products","Personal/Business Check"
"2012","June","Indiana","Allen County, IN","Insurance Company","Suspicious Concerning the Source of Funds","IRS","Customer","Insurance/Annuity Products","Funds Transfer"
"2012","June","Indiana","Allen County, IN","Insurance Company","Suspicious Concerning the Source of Funds","IRS","Customer","Insurance/Annuity Products","Personal/Business Check"
"2012","June","Indiana","Allen County, IN","Insurance Company","Suspicious Concerning the Source of Funds","IRS","No Relationship to Institution","Insurance/Annuity Products","Funds Transfer"
"2012","June","Indiana","Allen County, IN","Insurance Company","Suspicious Concerning the Source of Funds","IRS","No Relationship to Institution","Insurance/Annuity Products","Personal/Business Check"
"2012","June","Indiana","Allen County, IN","Insurance Company","Suspicious Concerning the Source of Funds","IRS","Other","Insurance/Annuity Products","Funds Transfer"
"2012","June","Indiana","Allen County, IN","Insurance Company","Suspicious Concerning the Source of Funds","IRS","Other","Insurance/Annuity Products","Personal/Business Check"
"2012","June","Indiana","Allen County, IN","Insurance Company","Suspicious Designation of Beneficiaries, Assignees or Joint Owners","IRS","Customer","Insurance/Annuity Products","Personal/Business Check"
"2012","June","Indiana","Allen County, IN","Insurance Company","Suspicious Designation of Beneficiaries, Assignees or Joint Owners","IRS","Other","Insurance/Annuity Products","Personal/Business Check"
"2012","June","Indiana","Allen County, IN","Insurance Company","Suspicious EFT/Wire Transfers","IRS","Agent","Insurance/Annuity Products","Funds Transfer"
"2012","June","Indiana","Allen County, IN","Insurance Company","Suspicious EFT/Wire Transfers","IRS","Agent","Insurance/Annuity Products","Personal/Business Check"
"2012","June","Indiana","Allen County, IN","Insurance Company","Suspicious EFT/Wire Transfers","IRS","Customer","Insurance/Annuity Products","Funds Transfer"
"2012","June","Indiana","Allen County, IN","Insurance Company","Suspicious EFT/Wire Transfers","IRS","Customer","Insurance/Annuity Products","Personal/Business Check"
"2012","June","Indiana","Allen County, IN","Insurance Company","Suspicious EFT/Wire Transfers","IRS","No Relationship to Institution","Insurance/Annuity Products","Funds Transfer"
"2012","June","Indiana","Allen County, IN","Insurance Company","Suspicious EFT/Wire Transfers","IRS","No Relationship to Institution","Insurance/Annuity Products","Personal/Business Check"
"2012","June","Indiana","Allen County, IN","Insurance Company","Suspicious EFT/Wire Transfers","IRS","Other","Insurance/Annuity Products","Funds Transfer"
"2012","June","Indiana","Allen County, IN","Insurance Company","Suspicious EFT/Wire Transfers","IRS","Other","Insurance/Annuity Products","Personal/Business Check"
"2012","June","Indiana","Allen County, IN","Insurance Company","Suspicious Termination of Policy or Contract","IRS","Agent","Insurance/Annuity Products","Funds Transfer"
"2012","June","Indiana","Allen County, IN","Insurance Company","Suspicious Termination of Policy or Contract","IRS","Agent","Insurance/Annuity Products","Personal/Business Check"
"2012","June","Indiana","Allen County, IN","Insurance Company","Suspicious Termination of Policy or Contract","IRS","Customer","Insurance/Annuity Products","Funds Transfer"
"2012","June","Indiana","Allen County, IN","Insurance Company","Suspicious Termination of Policy or Contract","IRS","Customer","Insurance/Annuity Products","Personal/Business Check"
"2012","June","Indiana","Allen County, IN","Insurance Company","Suspicious Termination of Policy or Contract","IRS","No Relationship to Institution","Insurance/Annuity Products","Funds Transfer"
"2012","June","Indiana","Allen County, IN","Insurance Company","Suspicious Termination of Policy or Contract","IRS","No Relationship to Institution","Insurance/Annuity Products","Personal/Business Check"
"2012","June","Indiana","Allen County, IN","Insurance Company","Suspicious Termination of Policy or Contract","IRS","Other","Insurance/Annuity Products","Funds Transfer"
"2012","June","Indiana","Allen County, IN","Insurance Company","Suspicious Termination of Policy or Contract","IRS","Other","Insurance/Annuity Products","Personal/Business Check"
"2012","June","Indiana","Allen County, IN","Insurance Company","Suspicious Use of Third-Party Transactors (Straw-Man)","IRS","Agent","Insurance/Annuity Products","Funds Transfer"
"2012","June","Indiana","Allen County, IN","Insurance Company","Suspicious Use of Third-Party Transactors (Straw-Man)","IRS","Agent","Insurance/Annuity Products","Personal/Business Check"
"2012","June","Indiana","Allen County, IN","Insurance Company","Suspicious Use of Third-Party Transactors (Straw-Man)","IRS","Customer","Insurance/Annuity Products","Funds Transfer"
"2012","June","Indiana","Allen County, IN","Insurance Company","Suspicious Use of Third-Party Transactors (Straw-Man)","IRS","Customer","Insurance/Annuity Products","Personal/Business Check"
"2012","June","Indiana","Allen County, IN","Insurance Company","Suspicious Use of Third-Party Transactors (Straw-Man)","IRS","No Relationship to Institution","Insurance/Annuity Products","Funds Transfer"
"2012","June","Indiana","Allen County, IN","Insurance Company","Suspicious Use of Third-Party Transactors (Straw-Man)","IRS","No Relationship to Institution","Insurance/Annuity Products","Personal/Business Check"
"2012","June","Indiana","Allen County, IN","Insurance Company","Suspicious Use of Third-Party Transactors (Straw-Man)","IRS","Other","Insurance/Annuity Products","Funds Transfer"
"2012","June","Indiana","Allen County, IN","Insurance Company","Suspicious Use of Third-Party Transactors (Straw-Man)","IRS","Other","Insurance/Annuity Products","Personal/Business Check"
"2012","June","Indiana","Allen County, IN","Insurance Company","Two or More Individuals Working Together","IRS","Customer","Insurance/Annuity Products","Personal/Business Check"
"2012","June","Indiana","Allen County, IN","Insurance Company","Two or More Individuals Working Together","IRS","Other","Insurance/Annuity Products","Personal/Business Check"
"2012","June","Indiana","Allen County, IN","Insurance Company","Unclear or No Insurable Interest","IRS","Customer","Insurance/Annuity Products","Personal/Business Check"
"2012","June","Indiana","Allen County, IN","Insurance Company","Unclear or No Insurable Interest","IRS","Other","Insurance/Annuity Products","Personal/Business Check"
"2012","June","Massachusetts","Suffolk County, MA","Insurance Company","Mail","IRS","Agent","Insurance/Annuity Products","Bank/Cashier's Check"
"2012","June","Massachusetts","Suffolk County, MA","Insurance Company","Mail","IRS","Agent","Insurance/Annuity Products","Personal/Business Check"
"2012","June","Massachusetts","Suffolk County, MA","Insurance Company","Mail","IRS","Other","Insurance/Annuity Products","Bank/Cashier's Check"
"2012","June","Massachusetts","Suffolk County, MA","Insurance Company","Mail","IRS","Other","Insurance/Annuity Products","Personal/Business Check"
"2012","June","Massachusetts","Suffolk County, MA","Insurance Company","Suspicious Use of Noncash Monetary Instruments","IRS","Customer","Insurance/Annuity Products","Money Orders"
"2012","June","Massachusetts","Suffolk County, MA","Insurance Company","Wire Transfer","IRS","Agent","Insurance/Annuity Products","Bank/Cashier's Check"
"2012","June","Massachusetts","Suffolk County, MA","Insurance Company","Wire Transfer","IRS","Agent","Insurance/Annuity Products","Personal/Business Check"
"2012","June","Massachusetts","Suffolk County, MA","Insurance Company","Wire Transfer","IRS","Other","Insurance/Annuity Products","Bank/Cashier's Check"
"2012","June","Massachusetts","Suffolk County, MA","Insurance Company","Wire Transfer","IRS","Other","Insurance/Annuity Products","Personal/Business Check"
"2012","June","New York","New York County, NY","Insurance Company","Multiple Transactions Below Ctr Threshold","IRS","Customer","Insurance/Annuity Products","Funds Transfer"
"2012","June","New York","New York County, NY","Insurance Company","Multiple Transactions Below Ctr Threshold","IRS","Customer","Insurance/Annuity Products","U.S. Currency"
"2012","June","New York","New York County, NY","Insurance Company","Suspicious EFT/Wire Transfers","IRS","Customer","Insurance/Annuity Products","Funds Transfer"
"2012","June","New York","New York County, NY","Insurance Company","Suspicious EFT/Wire Transfers","IRS","Customer","Insurance/Annuity Products","U.S. Currency"
"2012","June","New York","New York County, NY","Insurance Company","Suspicious Use of Multiple Accounts","IRS","Customer","Insurance/Annuity Products","Funds Transfer"
"2012","June","New York","New York County, NY","Insurance Company","Suspicious Use of Multiple Accounts","IRS","Customer","Insurance/Annuity Products","U.S. Currency"
"2012","June","Pennsylvania","Chester County, PA","Insurance Company","Multiple Transactions Below Bsa Recordkeeping Threshold","IRS","Customer","Insurance/Annuity Products","Funds Transfer"
"2012","June","Pennsylvania","Chester County, PA","Insurance Company","Multiple Transactions Below Bsa Recordkeeping Threshold","IRS","Customer","Insurance/Annuity Products","Money Orders"
"2012","June","Pennsylvania","Chester County, PA","Insurance Company","Other Identification Documentation","IRS","Customer","Insurance/Annuity Products","Funds Transfer"
"2012","June","Pennsylvania","Chester County, PA","Insurance Company","Other Identification Documentation","IRS","Customer","Insurance/Annuity Products","Money Orders"
"2012","June","Pennsylvania","Chester County, PA","Insurance Company","Suspicious Concerning the Source of Funds","IRS","Customer","Insurance/Annuity Products","Funds Transfer"
"2012","June","Pennsylvania","Chester County, PA","Insurance Company","Suspicious Concerning the Source of Funds","IRS","Customer","Insurance/Annuity Products","Money Orders"
"2012","June","Pennsylvania","Chester County, PA","Insurance Company","Suspicious Use of Noncash Monetary Instruments","IRS","Customer","Insurance/Annuity Products","Funds Transfer"
"2012","June","Pennsylvania","Chester County, PA","Insurance Company","Suspicious Use of Noncash Monetary Instruments","IRS","Customer","Insurance/Annuity Products","Money Orders"
"2012","June","Pennsylvania","Chester County, PA","Insurance Company","Transaction with No Apparent Economic, Business, or Lawful Purpose","IRS","Customer","Insurance/Annuity Products","Funds Transfer"
"2012","June","Pennsylvania","Chester County, PA","Insurance Company","Transaction with No Apparent Economic, Business, or Lawful Purpose","IRS","Customer","Insurance/Annuity Products","Money Orders"
"2012","June","Pennsylvania","Chester County, PA","Insurance Company","Two or More Individuals Working Together","IRS","Customer","Insurance/Annuity Products","Funds Transfer"
"2012","June","Pennsylvania","Chester County, PA","Insurance Company","Two or More Individuals Working Together","IRS","Customer","Insurance/Annuity Products","Money Orders"
"2012","July","California","Los Angeles County, CA","Insurance Company","Other Structuring","IRS","Customer","Insurance/Annuity Products","Money Orders"
"2012","July","California","Los Angeles County, CA","Insurance Company","Suspicious Concerning the Source of Funds","IRS","Customer","Insurance/Annuity Products","Money Orders"
"2012","July","California","Los Angeles County, CA","Insurance Company","Suspicious Use of Multiple Accounts","IRS","Customer","Insurance/Annuity Products","Money Orders"
"2012","July","California","Los Angeles County, CA","Insurance Company","Suspicious Use of Noncash Monetary Instruments","IRS","Customer","Insurance/Annuity Products","Money Orders"
"2012","July","California","Los Angeles County, CA","Insurance Company","Transaction with No Apparent Economic, Business, or Lawful Purpose","IRS","Customer","Insurance/Annuity Products","Money Orders"
"2012","July","California","Orange County, CA","Insurance Company","Elder Financial Exploitation","IRS","Customer","Insurance/Annuity Products","Bank/Cashier's Check"
"2012","July","California","Orange County, CA","Insurance Company","Elder Financial Exploitation","IRS","Customer","Insurance/Annuity Products","Personal/Business Check"
"2012","July","California","Orange County, CA","Insurance Company","Elder Financial Exploitation","IRS","No Relationship to Institution","Insurance/Annuity Products","Bank/Cashier's Check"
"2012","July","California","Orange County, CA","Insurance Company","Elder Financial Exploitation","IRS","No Relationship to Institution","Insurance/Annuity Products","Personal/Business Check"
"2012","July","California","Orange County, CA","Insurance Company","Identity Theft","IRS","No Relationship to Institution","Insurance/Annuity Products","Funds Transfer"
"2012","July","California","Orange County, CA","Insurance Company","Proceeds Sent to Unrelated Third Party","IRS","Customer","Insurance/Annuity Products","Bank/Cashier's Check"
"2012","July","California","Orange County, CA","Insurance Company","Proceeds Sent to Unrelated Third Party","IRS","Customer","Insurance/Annuity Products","Personal/Business Check"
"2012","July","California","Orange County, CA","Insurance Company","Proceeds Sent to Unrelated Third Party","IRS","No Relationship to Institution","Insurance/Annuity Products","Bank/Cashier's Check"
"2012","July","California","Orange County, CA","Insurance Company","Proceeds Sent to Unrelated Third Party","IRS","No Relationship to Institution","Insurance/Annuity Products","Personal/Business Check"
"2012","July","California","Orange County, CA","Insurance Company","Suspicious Life Settlement Sales Insurance (E.g., STOLIs, Viaticals)","IRS","Customer","Insurance/Annuity Products","Bank/Cashier's Check"
"2012","July","California","Orange County, CA","Insurance Company","Suspicious Life Settlement Sales Insurance (E.g., STOLIs, Viaticals)","IRS","Customer","Insurance/Annuity Products","Personal/Business Check"
"2012","July","California","Orange County, CA","Insurance Company","Suspicious Life Settlement Sales Insurance (E.g., STOLIs, Viaticals)","IRS","No Relationship to Institution","Insurance/Annuity Products","Bank/Cashier's Check"
"2012","July","California","Orange County, CA","Insurance Company","Suspicious Life Settlement Sales Insurance (E.g., STOLIs, Viaticals)","IRS","No Relationship to Institution","Insurance/Annuity Products","Personal/Business Check"
"2012","July","California","Orange County, CA","Insurance Company","Wire Transfer","IRS","No Relationship to Institution","Insurance/Annuity Products","Funds Transfer"
"2012","July","California","Santa Clara County, CA","Insurance Company","Other Identification Documentation","IRS","Customer","Insurance/Annuity Products","Money Orders"
"2012","July","California","Santa Clara County, CA","Insurance Company","Other Identification Documentation","IRS","Owner/Controlling Shareholder","Insurance/Annuity Products","Money Orders"
"2012","July","California","Santa Clara County, CA","Insurance Company","Other Structuring","IRS","Customer","Insurance/Annuity Products","Money Orders"
"2012","July","California","Santa Clara County, CA","Insurance Company","Other Structuring","IRS","Owner/Controlling Shareholder","Insurance/Annuity Products","Money Orders"
"2012","July","California","Santa Clara County, CA","Insurance Company","Suspicious Concerning the Source of Funds","IRS","Customer","Insurance/Annuity Products","Money Orders"
"2012","July","California","Santa Clara County, CA","Insurance Company","Suspicious Concerning the Source of Funds","IRS","Owner/Controlling Shareholder","Insurance/Annuity Products","Money Orders"
"2012","July","California","Santa Clara County, CA","Insurance Company","Suspicious Use of Multiple Locations","IRS","Customer","Insurance/Annuity Products","Money Orders"
"2012","July","California","Santa Clara County, CA","Insurance Company","Suspicious Use of Multiple Locations","IRS","Owner/Controlling Shareholder","Insurance/Annuity Products","Money Orders"
"2012","July","California","Santa Clara County, CA","Insurance Company","Suspicious Use of Noncash Monetary Instruments","IRS","Customer","Insurance/Annuity Products","Money Orders"
"2012","July","California","Santa Clara County, CA","Insurance Company","Suspicious Use of Noncash Monetary Instruments","IRS","Owner/Controlling Shareholder","Insurance/Annuity Products","Money Orders"
"2012","July","California","Santa Clara County, CA","Insurance Company","Transaction with No Apparent Economic, Business, or Lawful Purpose","IRS","Customer","Insurance/Annuity Products","Money Orders"
"2012","July","California","Santa Clara County, CA","Insurance Company","Transaction with No Apparent Economic, Business, or Lawful Purpose","IRS","Owner/Controlling Shareholder","Insurance/Annuity Products","Money Orders"
"2012","July","Indiana","Allen County, IN","Insurance Company","Alters Transaction to Avoid Bsa Recordkeeping Requirement","IRS","Agent","Insurance/Annuity Products","Funds Transfer"
"2012","July","Indiana","Allen County, IN","Insurance Company","Alters Transaction to Avoid Bsa Recordkeeping Requirement","IRS","Agent","Insurance/Annuity Products","Personal/Business Check"
"2012","July","Indiana","Allen County, IN","Insurance Company","Alters Transaction to Avoid Bsa Recordkeeping Requirement","IRS","Customer","Insurance/Annuity Products","Funds Transfer"
"2012","July","Indiana","Allen County, IN","Insurance Company","Alters Transaction to Avoid Bsa Recordkeeping Requirement","IRS","Customer","Insurance/Annuity Products","Personal/Business Check"
"2012","July","Indiana","Allen County, IN","Insurance Company","Check","IRS","Agent","Insurance/Annuity Products","Funds Transfer"
"2012","July","Indiana","Allen County, IN","Insurance Company","Check","IRS","Agent","Insurance/Annuity Products","Personal/Business Check"
"2012","July","Indiana","Allen County, IN","Insurance Company","Check","IRS","Customer","Insurance/Annuity Products","Funds Transfer"
"2012","July","Indiana","Allen County, IN","Insurance Company","Check","IRS","Customer","Insurance/Annuity Products","Personal/Business Check"
"2012","July","Indiana","Allen County, IN","Insurance Company","Check","IRS","Other","Insurance/Annuity Products","Personal/Business Check"
"2012","July","Indiana","Allen County, IN","Insurance Company","Elder Financial Exploitation","IRS","Agent","Insurance/Annuity Products","Funds Transfer"
"2012","July","Indiana","Allen County, IN","Insurance Company","Elder Financial Exploitation","IRS","Agent","Insurance/Annuity Products","Personal/Business Check"
"2012","July","Indiana","Allen County, IN","Insurance Company","Elder Financial Exploitation","IRS","Customer","Insurance/Annuity Products","Funds Transfer"
"2012","July","Indiana","Allen County, IN","Insurance Company","Elder Financial Exploitation","IRS","Customer","Insurance/Annuity Products","Personal/Business Check"
"2012","July","Indiana","Allen County, IN","Insurance Company","Embezzlement/Theft/Disappearance of Funds","IRS","Agent","Insurance/Annuity Products","Funds Transfer"
"2012","July","Indiana","Allen County, IN","Insurance Company","Embezzlement/Theft/Disappearance of Funds","IRS","Agent","Insurance/Annuity Products","Personal/Business Check"
"2012","July","Indiana","Allen County, IN","Insurance Company","Embezzlement/Theft/Disappearance of Funds","IRS","Customer","Insurance/Annuity Products","Funds Transfer"
"2012","July","Indiana","Allen County, IN","Insurance Company","Embezzlement/Theft/Disappearance of Funds","IRS","Customer","Insurance/Annuity Products","Personal/Business Check"
"2012","July","Indiana","Allen County, IN","Insurance Company","Excessive Insurance","IRS","Agent","Insurance/Annuity Products","Funds Transfer"
"2012","July","Indiana","Allen County, IN","Insurance Company","Excessive Insurance","IRS","Agent","Insurance/Annuity Products","Personal/Business Check"
"2012","July","Indiana","Allen County, IN","Insurance Company","Excessive Insurance","IRS","Customer","Insurance/Annuity Products","Funds Transfer"
"2012","July","Indiana","Allen County, IN","Insurance Company","Excessive Insurance","IRS","Customer","Insurance/Annuity Products","Personal/Business Check"
"2012","July","Indiana","Allen County, IN","Insurance Company","Excessive or Unusal Cash Borrowing against Policy/Annuity","IRS","Agent","Insurance/Annuity Products","Funds Transfer"
"2012","July","Indiana","Allen County, IN","Insurance Company","Excessive or Unusal Cash Borrowing against Policy/Annuity","IRS","Agent","Insurance/Annuity Products","Personal/Business Check"
"2012","July","Indiana","Allen County, IN","Insurance Company","Excessive or Unusal Cash Borrowing against Policy/Annuity","IRS","Customer","Insurance/Annuity Products","Funds Transfer"
"2012","July","Indiana","Allen County, IN","Insurance Company","Excessive or Unusal Cash Borrowing against Policy/Annuity","IRS","Customer","Insurance/Annuity Products","Personal/Business Check"
"2012","July","Indiana","Allen County, IN","Insurance Company","Mail","IRS","Agent","Insurance/Annuity Products","Funds Transfer"
"2012","July","Indiana","Allen County, IN","Insurance Company","Mail","IRS","Agent","Insurance/Annuity Products","Personal/Business Check"
"2012","July","Indiana","Allen County, IN","Insurance Company","Mail","IRS","Customer","Insurance/Annuity Products","Funds Transfer"
"2012","July","Indiana","Allen County, IN","Insurance Company","Mail","IRS","Customer","Insurance/Annuity Products","Personal/Business Check"
"2012","July","Indiana","Allen County, IN","Insurance Company","Mail","IRS","Other","Insurance/Annuity Products","Personal/Business Check"
"2012","July","Indiana","Allen County, IN","Insurance Company","Misuse of Position or Self-Dealing","IRS","Agent","Insurance/Annuity Products","Funds Transfer"
"2012","July","Indiana","Allen County, IN","Insurance Company","Misuse of Position or Self-Dealing","IRS","Agent","Insurance/Annuity Products","Personal/Business Check"
"2012","July","Indiana","Allen County, IN","Insurance Company","Misuse of Position or Self-Dealing","IRS","Customer","Insurance/Annuity Products","Funds Transfer"
"2012","July","Indiana","Allen County, IN","Insurance Company","Misuse of Position or Self-Dealing","IRS","Customer","Insurance/Annuity Products","Personal/Business Check"
"2012","July","Indiana","Allen County, IN","Insurance Company","Proceeds Sent to Unrelated Third Party","IRS","Agent","Insurance/Annuity Products","Funds Transfer"
"2012","July","Indiana","Allen County, IN","Insurance Company","Proceeds Sent to Unrelated Third Party","IRS","Agent","Insurance/Annuity Products","Personal/Business Check"
"2012","July","Indiana","Allen County, IN","Insurance Company","Proceeds Sent to Unrelated Third Party","IRS","Customer","Insurance/Annuity Products","Funds Transfer"
"2012","July","Indiana","Allen County, IN","Insurance Company","Proceeds Sent to Unrelated Third Party","IRS","Customer","Insurance/Annuity Products","Personal/Business Check"
"2012","July","Indiana","Allen County, IN","Insurance Company","Proceeds Sent to Unrelated Third Party","IRS","Other","Insurance/Annuity Products","Personal/Business Check"
"2012","July","Indiana","Allen County, IN","Insurance Company","Suspicious Concerning the Source of Funds","IRS","Agent","Insurance/Annuity Products","Funds Transfer"
"2012","July","Indiana","Allen County, IN","Insurance Company","Suspicious Concerning the Source of Funds","IRS","Agent","Insurance/Annuity Products","Personal/Business Check"
"2012","July","Indiana","Allen County, IN","Insurance Company","Suspicious Concerning the Source of Funds","IRS","Customer","Insurance/Annuity Products","Funds Transfer"
"2012","July","Indiana","Allen County, IN","Insurance Company","Suspicious Concerning the Source of Funds","IRS","Customer","Insurance/Annuity Products","Personal/Business Check"
"2012","July","Indiana","Allen County, IN","Insurance Company","Suspicious Concerning the Source of Funds","IRS","Other","Insurance/Annuity Products","Personal/Business Check"
"2012","July","Indiana","Allen County, IN","Insurance Company","Suspicious Designation of Beneficiaries, Assignees or Joint Owners","IRS","Agent","Insurance/Annuity Products","Funds Transfer"
"2012","July","Indiana","Allen County, IN","Insurance Company","Suspicious Designation of Beneficiaries, Assignees or Joint Owners","IRS","Agent","Insurance/Annuity Products","Personal/Business Check"
"2012","July","Indiana","Allen County, IN","Insurance Company","Suspicious Designation of Beneficiaries, Assignees or Joint Owners","IRS","Customer","Insurance/Annuity Products","Funds Transfer"
"2012","July","Indiana","Allen County, IN","Insurance Company","Suspicious Designation of Beneficiaries, Assignees or Joint Owners","IRS","Customer","Insurance/Annuity Products","Personal/Business Check"
"2012","July","Indiana","Allen County, IN","Insurance Company","Suspicious Designation of Beneficiaries, Assignees or Joint Owners","IRS","Other","Insurance/Annuity Products","Personal/Business Check"
"2012","July","Indiana","Allen County, IN","Insurance Company","Suspicious EFT/Wire Transfers","IRS","Agent","Insurance/Annuity Products","Funds Transfer"
"2012","July","Indiana","Allen County, IN","Insurance Company","Suspicious EFT/Wire Transfers","IRS","Agent","Insurance/Annuity Products","Personal/Business Check"
"2012","July","Indiana","Allen County, IN","Insurance Company","Suspicious EFT/Wire Transfers","IRS","Customer","Insurance/Annuity Products","Funds Transfer"
"2012","July","Indiana","Allen County, IN","Insurance Company","Suspicious EFT/Wire Transfers","IRS","Customer","Insurance/Annuity Products","Personal/Business Check"
"2012","July","Indiana","Allen County, IN","Insurance Company","Suspicious Life Settlement Sales Insurance (E.g., STOLIs, Viaticals)","IRS","Agent","Insurance/Annuity Products","Funds Transfer"
