"Year","Month","State","Countym","Industry","Suspicious.Activity","Regulator","Relationship","Product","Instrument","Count"
"2013","July","Washington","King County, WA","Other","ACH","Not Applicable","Other","Residential Mortgage","Foreign Currency","1"
"2013","July","Washington","King County, WA","Other","ACH","Not Applicable","Other","Residential Mortgage","Funds Transfer","1"
"2013","July","Washington","King County, WA","Other","ACH","Not Applicable","Other","Residential Mortgage","U.S. Currency","1"
"2013","July","Washington","King County, WA","Other","Multiple Transactions Below Ctr Threshold","Not Applicable","Borrower","Residential Mortgage","Foreign Currency","1"
"2013","July","Washington","King County, WA","Other","Multiple Transactions Below Ctr Threshold","Not Applicable","Borrower","Residential Mortgage","Funds Transfer","1"
"2013","July","Washington","King County, WA","Other","Multiple Transactions Below Ctr Threshold","Not Applicable","Borrower","Residential Mortgage","U.S. Currency","1"
"2013","July","Washington","King County, WA","Other","Multiple Transactions Below Ctr Threshold","Not Applicable","No Relationship to Institution","Residential Mortgage","Foreign Currency","1"
"2013","July","Washington","King County, WA","Other","Multiple Transactions Below Ctr Threshold","Not Applicable","No Relationship to Institution","Residential Mortgage","Funds Transfer","1"
"2013","July","Washington","King County, WA","Other","Multiple Transactions Below Ctr Threshold","Not Applicable","No Relationship to Institution","Residential Mortgage","U.S. Currency","1"
"2013","July","Washington","King County, WA","Other","Multiple Transactions Below Ctr Threshold","Not Applicable","Other","Residential Mortgage","Foreign Currency","1"
"2013","July","Washington","King County, WA","Other","Multiple Transactions Below Ctr Threshold","Not Applicable","Other","Residential Mortgage","Funds Transfer","1"
"2013","July","Washington","King County, WA","Other","Multiple Transactions Below Ctr Threshold","Not Applicable","Other","Residential Mortgage","U.S. Currency","1"
"2013","July","Washington","King County, WA","Other","Other Mortgage Fraud","Not Applicable","Borrower","Residential Mortgage","Foreign Currency","1"
"2013","July","Washington","King County, WA","Other","Other Mortgage Fraud","Not Applicable","Borrower","Residential Mortgage","Funds Transfer","1"
"2013","July","Washington","King County, WA","Other","Other Mortgage Fraud","Not Applicable","Borrower","Residential Mortgage","U.S. Currency","1"
"2013","July","Washington","King County, WA","Other","Other Mortgage Fraud","Not Applicable","No Relationship to Institution","Residential Mortgage","Foreign Currency","1"
"2013","July","Washington","King County, WA","Other","Other Mortgage Fraud","Not Applicable","No Relationship to Institution","Residential Mortgage","Funds Transfer","1"
"2013","July","Washington","King County, WA","Other","Other Mortgage Fraud","Not Applicable","No Relationship to Institution","Residential Mortgage","U.S. Currency","1"
"2013","July","Washington","King County, WA","Other","Other Mortgage Fraud","Not Applicable","Other","Residential Mortgage","Foreign Currency","1"
"2013","July","Washington","King County, WA","Other","Other Mortgage Fraud","Not Applicable","Other","Residential Mortgage","Funds Transfer","1"
"2013","July","Washington","King County, WA","Other","Other Mortgage Fraud","Not Applicable","Other","Residential Mortgage","U.S. Currency","1"
"2013","July","Washington","King County, WA","Other","Other Other Suspicious Activities","Not Applicable","Borrower","Residential Mortgage","Foreign Currency","1"
"2013","July","Washington","King County, WA","Other","Other Other Suspicious Activities","Not Applicable","Borrower","Residential Mortgage","Funds Transfer","1"
"2013","July","Washington","King County, WA","Other","Other Other Suspicious Activities","Not Applicable","Borrower","Residential Mortgage","U.S. Currency","1"
"2013","July","Washington","King County, WA","Other","Other Other Suspicious Activities","Not Applicable","No Relationship to Institution","Residential Mortgage","Foreign Currency","1"
"2013","July","Washington","King County, WA","Other","Other Other Suspicious Activities","Not Applicable","No Relationship to Institution","Residential Mortgage","Funds Transfer","1"
"2013","July","Washington","King County, WA","Other","Other Other Suspicious Activities","Not Applicable","No Relationship to Institution","Residential Mortgage","U.S. Currency","1"
"2013","July","Washington","King County, WA","Other","Other Other Suspicious Activities","Not Applicable","Other","Residential Mortgage","Foreign Currency","1"
"2013","July","Washington","King County, WA","Other","Other Other Suspicious Activities","Not Applicable","Other","Residential Mortgage","Funds Transfer","1"
"2013","July","Washington","King County, WA","Other","Other Other Suspicious Activities","Not Applicable","Other","Residential Mortgage","U.S. Currency","1"
"2013","July","Washington","King County, WA","Other","Suspicious Concerning the Source of Funds","Not Applicable","Borrower","Residential Mortgage","Foreign Currency","1"
"2013","July","Washington","King County, WA","Other","Suspicious Concerning the Source of Funds","Not Applicable","Borrower","Residential Mortgage","Funds Transfer","1"
"2013","July","Washington","King County, WA","Other","Suspicious Concerning the Source of Funds","Not Applicable","Borrower","Residential Mortgage","U.S. Currency","1"
"2013","July","Washington","King County, WA","Other","Suspicious Concerning the Source of Funds","Not Applicable","No Relationship to Institution","Residential Mortgage","Foreign Currency","1"
"2013","July","Washington","King County, WA","Other","Suspicious Concerning the Source of Funds","Not Applicable","No Relationship to Institution","Residential Mortgage","Funds Transfer","1"
"2013","July","Washington","King County, WA","Other","Suspicious Concerning the Source of Funds","Not Applicable","No Relationship to Institution","Residential Mortgage","U.S. Currency","1"
"2013","July","Washington","King County, WA","Other","Suspicious Concerning the Source of Funds","Not Applicable","Other","Residential Mortgage","Foreign Currency","1"
"2013","July","Washington","King County, WA","Other","Suspicious Concerning the Source of Funds","Not Applicable","Other","Residential Mortgage","Funds Transfer","1"
"2013","July","Washington","King County, WA","Other","Suspicious Concerning the Source of Funds","Not Applicable","Other","Residential Mortgage","U.S. Currency","1"
"2013","July","Washington","King County, WA","Other","Suspicious EFT/Wire Transfers","Not Applicable","Borrower","Residential Mortgage","Foreign Currency","1"
"2013","July","Washington","King County, WA","Other","Suspicious EFT/Wire Transfers","Not Applicable","Borrower","Residential Mortgage","Funds Transfer","1"
"2013","July","Washington","King County, WA","Other","Suspicious EFT/Wire Transfers","Not Applicable","Borrower","Residential Mortgage","U.S. Currency","1"
"2013","July","Washington","King County, WA","Other","Suspicious EFT/Wire Transfers","Not Applicable","No Relationship to Institution","Residential Mortgage","Foreign Currency","1"
"2013","July","Washington","King County, WA","Other","Suspicious EFT/Wire Transfers","Not Applicable","No Relationship to Institution","Residential Mortgage","Funds Transfer","1"
"2013","July","Washington","King County, WA","Other","Suspicious EFT/Wire Transfers","Not Applicable","No Relationship to Institution","Residential Mortgage","U.S. Currency","1"
"2013","July","Washington","King County, WA","Other","Suspicious EFT/Wire Transfers","Not Applicable","Other","Residential Mortgage","Foreign Currency","1"
"2013","July","Washington","King County, WA","Other","Suspicious EFT/Wire Transfers","Not Applicable","Other","Residential Mortgage","Funds Transfer","1"
"2013","July","Washington","King County, WA","Other","Suspicious EFT/Wire Transfers","Not Applicable","Other","Residential Mortgage","U.S. Currency","1"
"2013","July","Washington","King County, WA","Other","Suspicious Exchange of Currencies","Not Applicable","Borrower","Residential Mortgage","Foreign Currency","1"
"2013","July","Washington","King County, WA","Other","Suspicious Exchange of Currencies","Not Applicable","Borrower","Residential Mortgage","Funds Transfer","1"
"2013","July","Washington","King County, WA","Other","Suspicious Exchange of Currencies","Not Applicable","Borrower","Residential Mortgage","U.S. Currency","1"
"2013","July","Washington","King County, WA","Other","Suspicious Exchange of Currencies","Not Applicable","No Relationship to Institution","Residential Mortgage","Foreign Currency","1"
"2013","July","Washington","King County, WA","Other","Suspicious Exchange of Currencies","Not Applicable","No Relationship to Institution","Residential Mortgage","Funds Transfer","1"
"2013","July","Washington","King County, WA","Other","Suspicious Exchange of Currencies","Not Applicable","No Relationship to Institution","Residential Mortgage","U.S. Currency","1"
"2013","July","Washington","King County, WA","Other","Suspicious Exchange of Currencies","Not Applicable","Other","Residential Mortgage","Foreign Currency","1"
"2013","July","Washington","King County, WA","Other","Suspicious Exchange of Currencies","Not Applicable","Other","Residential Mortgage","Funds Transfer","1"
"2013","July","Washington","King County, WA","Other","Suspicious Exchange of Currencies","Not Applicable","Other","Residential Mortgage","U.S. Currency","1"
"2013","July","Washington","King County, WA","Other","Suspicious Use of Multiple Accounts","Not Applicable","Borrower","Residential Mortgage","Foreign Currency","1"
"2013","July","Washington","King County, WA","Other","Suspicious Use of Multiple Accounts","Not Applicable","Borrower","Residential Mortgage","Funds Transfer","1"
"2013","July","Washington","King County, WA","Other","Suspicious Use of Multiple Accounts","Not Applicable","Borrower","Residential Mortgage","U.S. Currency","1"
"2013","July","Washington","King County, WA","Other","Suspicious Use of Multiple Accounts","Not Applicable","No Relationship to Institution","Residential Mortgage","Foreign Currency","1"
"2013","July","Washington","King County, WA","Other","Suspicious Use of Multiple Accounts","Not Applicable","No Relationship to Institution","Residential Mortgage","Funds Transfer","1"
"2013","July","Washington","King County, WA","Other","Suspicious Use of Multiple Accounts","Not Applicable","No Relationship to Institution","Residential Mortgage","U.S. Currency","1"
"2013","July","Washington","King County, WA","Other","Suspicious Use of Multiple Accounts","Not Applicable","Other","Residential Mortgage","Foreign Currency","1"
"2013","July","Washington","King County, WA","Other","Suspicious Use of Multiple Accounts","Not Applicable","Other","Residential Mortgage","Funds Transfer","1"
"2013","July","Washington","King County, WA","Other","Suspicious Use of Multiple Accounts","Not Applicable","Other","Residential Mortgage","U.S. Currency","1"
"2013","July","Washington","King County, WA","Other","Suspicious Use of Noncash Monetary Instruments","Not Applicable","Borrower","Residential Mortgage","Foreign Currency","1"
"2013","July","Washington","King County, WA","Other","Suspicious Use of Noncash Monetary Instruments","Not Applicable","Borrower","Residential Mortgage","Funds Transfer","1"
"2013","July","Washington","King County, WA","Other","Suspicious Use of Noncash Monetary Instruments","Not Applicable","Borrower","Residential Mortgage","U.S. Currency","1"
"2013","July","Washington","King County, WA","Other","Suspicious Use of Noncash Monetary Instruments","Not Applicable","No Relationship to Institution","Residential Mortgage","Foreign Currency","1"
"2013","July","Washington","King County, WA","Other","Suspicious Use of Noncash Monetary Instruments","Not Applicable","No Relationship to Institution","Residential Mortgage","Funds Transfer","1"
"2013","July","Washington","King County, WA","Other","Suspicious Use of Noncash Monetary Instruments","Not Applicable","No Relationship to Institution","Residential Mortgage","U.S. Currency","1"
"2013","July","Washington","King County, WA","Other","Suspicious Use of Noncash Monetary Instruments","Not Applicable","Other","Residential Mortgage","Foreign Currency","1"
"2013","July","Washington","King County, WA","Other","Suspicious Use of Noncash Monetary Instruments","Not Applicable","Other","Residential Mortgage","Funds Transfer","1"
"2013","July","Washington","King County, WA","Other","Suspicious Use of Noncash Monetary Instruments","Not Applicable","Other","Residential Mortgage","U.S. Currency","1"
"2013","July","Washington","King County, WA","Other","Suspicious Use of Third-Party Transactors (Straw-Man)","Not Applicable","Borrower","Residential Mortgage","Foreign Currency","1"
"2013","July","Washington","King County, WA","Other","Suspicious Use of Third-Party Transactors (Straw-Man)","Not Applicable","Borrower","Residential Mortgage","Funds Transfer","1"
"2013","July","Washington","King County, WA","Other","Suspicious Use of Third-Party Transactors (Straw-Man)","Not Applicable","Borrower","Residential Mortgage","U.S. Currency","1"
"2013","July","Washington","King County, WA","Other","Suspicious Use of Third-Party Transactors (Straw-Man)","Not Applicable","No Relationship to Institution","Residential Mortgage","Foreign Currency","1"
"2013","July","Washington","King County, WA","Other","Suspicious Use of Third-Party Transactors (Straw-Man)","Not Applicable","No Relationship to Institution","Residential Mortgage","Funds Transfer","1"
"2013","July","Washington","King County, WA","Other","Suspicious Use of Third-Party Transactors (Straw-Man)","Not Applicable","No Relationship to Institution","Residential Mortgage","U.S. Currency","1"
"2013","July","Washington","King County, WA","Other","Suspicious Use of Third-Party Transactors (Straw-Man)","Not Applicable","Other","Residential Mortgage","Foreign Currency","1"
"2013","July","Washington","King County, WA","Other","Suspicious Use of Third-Party Transactors (Straw-Man)","Not Applicable","Other","Residential Mortgage","Funds Transfer","1"
"2013","July","Washington","King County, WA","Other","Suspicious Use of Third-Party Transactors (Straw-Man)","Not Applicable","Other","Residential Mortgage","U.S. Currency","1"
"2013","July","Washington","King County, WA","Other","Two or More Individuals Working Together","Not Applicable","Borrower","Residential Mortgage","Foreign Currency","1"
"2013","July","Washington","King County, WA","Other","Two or More Individuals Working Together","Not Applicable","Borrower","Residential Mortgage","Funds Transfer","1"
"2013","July","Washington","King County, WA","Other","Two or More Individuals Working Together","Not Applicable","Borrower","Residential Mortgage","U.S. Currency","1"
"2013","July","Washington","King County, WA","Other","Two or More Individuals Working Together","Not Applicable","No Relationship to Institution","Residential Mortgage","Foreign Currency","1"
"2013","July","Washington","King County, WA","Other","Two or More Individuals Working Together","Not Applicable","No Relationship to Institution","Residential Mortgage","Funds Transfer","1"
"2013","July","Washington","King County, WA","Other","Two or More Individuals Working Together","Not Applicable","No Relationship to Institution","Residential Mortgage","U.S. Currency","1"
"2013","July","Washington","King County, WA","Other","Two or More Individuals Working Together","Not Applicable","Other","Residential Mortgage","Foreign Currency","1"
"2013","July","Washington","King County, WA","Other","Two or More Individuals Working Together","Not Applicable","Other","Residential Mortgage","Funds Transfer","1"
"2013","July","Washington","King County, WA","Other","Two or More Individuals Working Together","Not Applicable","Other","Residential Mortgage","U.S. Currency","1"
"2013","July","Washington","King County, WA","Other","Wire Transfer","Not Applicable","Borrower","Residential Mortgage","Foreign Currency","1"
"2013","July","Washington","King County, WA","Other","Wire Transfer","Not Applicable","Borrower","Residential Mortgage","Funds Transfer","1"
"2013","July","Washington","King County, WA","Other","Wire Transfer","Not Applicable","Borrower","Residential Mortgage","U.S. Currency","1"
"2013","July","Washington","King County, WA","Other","Wire Transfer","Not Applicable","No Relationship to Institution","Residential Mortgage","Foreign Currency","1"
"2013","July","Washington","King County, WA","Other","Wire Transfer","Not Applicable","No Relationship to Institution","Residential Mortgage","Funds Transfer","1"
"2013","July","Washington","King County, WA","Other","Wire Transfer","Not Applicable","No Relationship to Institution","Residential Mortgage","U.S. Currency","1"
"2013","July","Washington","King County, WA","Other","Wire Transfer","Not Applicable","Other","Residential Mortgage","Foreign Currency","1"
"2013","July","Washington","King County, WA","Other","Wire Transfer","Not Applicable","Other","Residential Mortgage","Funds Transfer","1"
"2013","July","Washington","King County, WA","Other","Wire Transfer","Not Applicable","Other","Residential Mortgage","U.S. Currency","1"
"2013","August","Illinois","Cook County, IL","Other","Other Fraud (Type)","Not Applicable","Officer","Residential Mortgage","Funds Transfer","1"
"2013","August","Illinois","Cook County, IL","Other","Other Mortgage Fraud","Not Applicable","Officer","Residential Mortgage","Funds Transfer","1"
"2013","August","Massachusetts","Worcester County, MA","Other","Consumer Loan","Not Applicable","Employee","Residential Mortgage","U.S. Currency","1"
"2013","August","Massachusetts","Worcester County, MA","Other","Elder Financial Exploitation","Not Applicable","Employee","Residential Mortgage","U.S. Currency","1"
"2013","August","Massachusetts","Worcester County, MA","Other","Misuse of Position or Self-Dealing","Not Applicable","Employee","Residential Mortgage","U.S. Currency","1"
"2013","August","Massachusetts","Worcester County, MA","Other","Other Mortgage Fraud","Not Applicable","Employee","Residential Mortgage","U.S. Currency","1"
"2013","August","Nebraska","Douglas County, NE","Other","Multiple Transactions Below Bsa Recordkeeping Threshold","Not Applicable","No Relationship to Institution","Residential Mortgage","Funds Transfer","1"
"2013","August","Nebraska","Douglas County, NE","Other","Multiple Transactions Below Ctr Threshold","Not Applicable","No Relationship to Institution","Residential Mortgage","Funds Transfer","1"
"2013","August","Nebraska","Douglas County, NE","Other","Other Money Laundering","Not Applicable","No Relationship to Institution","Residential Mortgage","Funds Transfer","1"
"2013","August","Nebraska","Douglas County, NE","Other","Other Mortgage Fraud","Not Applicable","No Relationship to Institution","Residential Mortgage","Funds Transfer","1"
"2013","August","Nebraska","Douglas County, NE","Other","Suspicious Concerning the Source of Funds","Not Applicable","No Relationship to Institution","Residential Mortgage","Funds Transfer","1"
"2013","August","Nebraska","Douglas County, NE","Other","Suspicious EFT/Wire Transfers","Not Applicable","No Relationship to Institution","Residential Mortgage","Funds Transfer","1"
"2013","August","Nebraska","Douglas County, NE","Other","Suspicious Exchange of Currencies","Not Applicable","No Relationship to Institution","Residential Mortgage","Funds Transfer","1"
"2013","August","Nebraska","Douglas County, NE","Other","Suspicious Use of Multiple Accounts","Not Applicable","No Relationship to Institution","Residential Mortgage","Funds Transfer","1"
"2013","August","Nebraska","Douglas County, NE","Other","Suspicious Use of Multiple Locations","Not Applicable","No Relationship to Institution","Residential Mortgage","Funds Transfer","1"
"2013","August","Ohio","Lorain County, OH","Other","Misuse of Position or Self-Dealing","Not Applicable","Customer","Bonds/Notes","Personal/Business Check","2"
"2013","August","Ohio","Lorain County, OH","Other","Misuse of Position or Self-Dealing","Not Applicable","Customer","Options on Securities","Personal/Business Check","1"
"2013","August","Ohio","Lorain County, OH","Other","Misuse of Position or Self-Dealing","Not Applicable","Customer","Residential Mortgage","Personal/Business Check","1"
"2013","August","Ohio","Lorain County, OH","Other","Misuse of Position or Self-Dealing","Not Applicable","No Relationship to Institution","Bonds/Notes","Personal/Business Check","1"
"2013","August","Ohio","Mahoning County, OH","Other","Other Other Suspicious Activities","Not Applicable","Customer","Other","Bank/Cashier's Check","1"
"2013","August","Ohio","Mahoning County, OH","Other","Suspicious Concerning the Source of Funds","Not Applicable","Customer","Other","Bank/Cashier's Check","1"
"2013","August","Ohio","Mahoning County, OH","Other","Transaction Out of Pattern for Customer(s)","Not Applicable","Customer","Other","Bank/Cashier's Check","1"
"2013","August","Pennsylvania","Chester County, PA","Other","Account Takeover","Not Applicable","No Relationship to Institution","Mutual Fund","Funds Transfer","2"
"2013","August","Pennsylvania","Chester County, PA","Other","Account Takeover","Not Applicable","No Relationship to Institution","Mutual Fund","Personal/Business Check","1"
"2013","August","Pennsylvania","Chester County, PA","Other","ACH","Not Applicable","No Relationship to Institution","Mutual Fund","Funds Transfer","1"
"2013","August","Pennsylvania","Chester County, PA","Other","ACH","Not Applicable","No Relationship to Institution","Mutual Fund","Personal/Business Check","1"
"2013","August","Pennsylvania","Chester County, PA","Other","Check","Not Applicable","No Relationship to Institution","Mutual Fund","Funds Transfer","1"
"2013","August","Pennsylvania","Chester County, PA","Other","Check","Not Applicable","No Relationship to Institution","Mutual Fund","Personal/Business Check","1"
"2013","August","Pennsylvania","Chester County, PA","Other","Counterfeit Instrument (Other)","Not Applicable","No Relationship to Institution","Mutual Fund","Funds Transfer","1"
"2013","August","Pennsylvania","Chester County, PA","Other","Counterfeit Instrument (Other)","Not Applicable","No Relationship to Institution","Mutual Fund","Personal/Business Check","1"
"2013","August","Pennsylvania","Chester County, PA","Other","Credit/Debit Card","Not Applicable","No Relationship to Institution","Mutual Fund","Funds Transfer","1"
"2013","August","Pennsylvania","Chester County, PA","Other","Identity Theft","Not Applicable","No Relationship to Institution","Mutual Fund","Funds Transfer","1"
"2013","August","Pennsylvania","Chester County, PA","Other","Identity Theft","Not Applicable","No Relationship to Institution","Mutual Fund","Personal/Business Check","1"
"2013","August","Pennsylvania","Chester County, PA","Other","Other Fraud (Type)","Not Applicable","No Relationship to Institution","Mutual Fund","Funds Transfer","1"
"2013","August","Pennsylvania","Chester County, PA","Other","Other Fraud (Type)","Not Applicable","No Relationship to Institution","Mutual Fund","Personal/Business Check","1"
"2013","August","Pennsylvania","Chester County, PA","Other","Unauthorized Electronic Intrusion","Not Applicable","No Relationship to Institution","Mutual Fund","Funds Transfer","1"
"2013","August","Puerto Rico","San Juan Municipio, PR","Other","Other Fraud (Type)","Not Applicable","Borrower","Residential Mortgage","Personal/Business Check","1"
"2013","August","Puerto Rico","San Juan Municipio, PR","Other","Other Mortgage Fraud","Not Applicable","Borrower","Residential Mortgage","Personal/Business Check","1"
"2013","August","Puerto Rico","San Juan Municipio, PR","Other","Other Structuring","Not Applicable","Borrower","Residential Mortgage","Personal/Business Check","1"
"2013","August","Puerto Rico","San Juan Municipio, PR","Other","Suspicious Concerning the Source of Funds","Not Applicable","Borrower","Residential Mortgage","Personal/Business Check","1"
"2013","September","New Jersey","Morris County, NJ","Other","Other Mortgage Fraud","Not Applicable","Borrower","Residential Mortgage","Bank/Cashier's Check","1"
"2013","September","New Jersey","Morris County, NJ","Other","Other Mortgage Fraud","Not Applicable","Borrower","Residential Mortgage","U.S. Currency","1"
"2013","September","Pennsylvania","Chester County, PA","Other","ACH","Not Applicable","No Relationship to Institution","Mutual Fund","Funds Transfer","1"
"2013","September","Pennsylvania","Chester County, PA","Other","Identity Theft","Not Applicable","No Relationship to Institution","Mutual Fund","Funds Transfer","1"
"2013","September","Pennsylvania","Chester County, PA","Other","Other Fraud (Type)","Not Applicable","No Relationship to Institution","Mutual Fund","Funds Transfer","1"
"2013","September","Puerto Rico","San Juan Municipio, PR","Other","Other Fraud (Type)","Not Applicable","Borrower","Residential Mortgage","Funds Transfer","1"
"2013","September","Puerto Rico","San Juan Municipio, PR","Other","Other Mortgage Fraud","Not Applicable","Borrower","Residential Mortgage","Funds Transfer","1"
"2013","September","Puerto Rico","San Juan Municipio, PR","Other","Other Structuring","Not Applicable","Borrower","Residential Mortgage","Funds Transfer","1"
"2013","September","Puerto Rico","San Juan Municipio, PR","Other","Suspicious Concerning the Source of Funds","Not Applicable","Borrower","Residential Mortgage","Funds Transfer","1"
"2013","September","Puerto Rico","San Juan Municipio, PR","Other","Suspicious Use of Third-Party Transactors (Straw-Man)","Not Applicable","Borrower","Residential Mortgage","Funds Transfer","1"
"2013","September","Puerto Rico","San Juan Municipio, PR","Other","Two or More Individuals Working Together","Not Applicable","Borrower","Residential Mortgage","Funds Transfer","1"
"2013","October","New York","Nassau County, NY","Other","Changes Spelling or Arrangement of Name","Not Applicable","No Relationship to Institution","Residential Mortgage","Bank/Cashier's Check","1"
"2013","October","New York","Nassau County, NY","Other","Check","Not Applicable","No Relationship to Institution","Residential Mortgage","Bank/Cashier's Check","1"
"2013","October","New York","Nassau County, NY","Other","Counterfeit Instrument (Other)","Not Applicable","No Relationship to Institution","Residential Mortgage","Bank/Cashier's Check","1"
"2013","October","New York","Nassau County, NY","Other","Forgeries","Not Applicable","No Relationship to Institution","Residential Mortgage","Bank/Cashier's Check","1"
"2013","October","New York","Nassau County, NY","Other","Identity Theft","Not Applicable","No Relationship to Institution","Residential Mortgage","Bank/Cashier's Check","1"
"2013","October","New York","Nassau County, NY","Other","Other Fraud (Type)","Not Applicable","No Relationship to Institution","Residential Mortgage","Bank/Cashier's Check","1"
"2013","October","New York","Nassau County, NY","Other","Other Mortgage Fraud","Not Applicable","No Relationship to Institution","Residential Mortgage","Bank/Cashier's Check","1"
"2013","October","New York","Nassau County, NY","Other","Provided Questionable or False Documentation","Not Applicable","No Relationship to Institution","Residential Mortgage","Bank/Cashier's Check","1"
"2013","October","New York","Nassau County, NY","Other","Suspicious Use of Third-Party Transactors (Straw-Man)","Not Applicable","No Relationship to Institution","Residential Mortgage","Bank/Cashier's Check","1"
"2013","October","New York","Nassau County, NY","Other","Transaction with No Apparent Economic, Business, or Lawful Purpose","Not Applicable","No Relationship to Institution","Residential Mortgage","Bank/Cashier's Check","1"
"2013","October","New York","Nassau County, NY","Other","Two or More Individuals Working Together","Not Applicable","No Relationship to Institution","Residential Mortgage","Bank/Cashier's Check","1"
"2013","October","Ohio","Lorain County, OH","Other","Credit/Debit Card","Not Applicable","Customer","Credit Card","Personal/Business Check","1"
"2013","October","Ohio","Lorain County, OH","Other","Misuse of Position or Self-Dealing","Not Applicable","Customer","Bonds/Notes","Personal/Business Check","3"
"2013","October","Ohio","Lorain County, OH","Other","Misuse of Position or Self-Dealing","Not Applicable","No Relationship to Institution","Bonds/Notes","Personal/Business Check","1"
"2013","October","Ohio","Lorain County, OH","Other","Suspicious Use of Multiple Accounts","Not Applicable","Customer","Credit Card","Personal/Business Check","1"
"2013","October","Ohio","Lorain County, OH","Other","Two or More Individuals Working Together","Not Applicable","Customer","Bonds/Notes","Personal/Business Check","2"
"2013","October","Ohio","Lorain County, OH","Other","Two or More Individuals Working Together","Not Applicable","No Relationship to Institution","Bonds/Notes","Personal/Business Check","1"
"2013","October","Pennsylvania","Chester County, PA","Other","Account Takeover","Not Applicable","No Relationship to Institution","Mutual Fund","Funds Transfer","1"
"2013","October","Pennsylvania","Chester County, PA","Other","ACH","Not Applicable","No Relationship to Institution","Mutual Fund","Funds Transfer","1"
"2013","October","Pennsylvania","Chester County, PA","Other","Unauthorized Electronic Intrusion","Not Applicable","No Relationship to Institution","Mutual Fund","Funds Transfer","1"
"2013","October","Wisconsin","Milwaukee County, WI","Other","Other Identification Documentation","Not Applicable","Other","Residential Mortgage","Personal/Business Check","1"
"2013","October","Wisconsin","Milwaukee County, WI","Other","Other Mortgage Fraud","Not Applicable","Other","Residential Mortgage","Personal/Business Check","1"
"2013","November","Colorado","Denver County, CO","Other","Other Fraud (Type)","Not Applicable","No Relationship to Institution","Mutual Fund","Personal/Business Check","2"
"2013","November","Indiana","Lake County, IN","Other","Suspicious Concerning the Source of Funds","Not Applicable","Customer","Prepaid Access","Money Orders","1"
"2013","November","New York","Suffolk County, NY","Other","Elder Financial Exploitation","Not Applicable","Borrower","Debit Card","Funds Transfer","1"
"2013","November","New York","Suffolk County, NY","Other","Elder Financial Exploitation","Not Applicable","No Relationship to Institution","Debit Card","Funds Transfer","1"
"2013","November","New York","Suffolk County, NY","Other","Elder Financial Exploitation","Not Applicable","Other","Debit Card","Funds Transfer","1"
"2013","November","New York","Suffolk County, NY","Other","Other Mortgage Fraud","Not Applicable","Borrower","Debit Card","Funds Transfer","1"
"2013","November","New York","Suffolk County, NY","Other","Other Mortgage Fraud","Not Applicable","No Relationship to Institution","Debit Card","Funds Transfer","1"
"2013","November","New York","Suffolk County, NY","Other","Other Mortgage Fraud","Not Applicable","Other","Debit Card","Funds Transfer","1"
"2013","November","New York","Suffolk County, NY","Other","Transaction with No Apparent Economic, Business, or Lawful Purpose","Not Applicable","Borrower","Debit Card","Funds Transfer","1"
"2013","November","New York","Suffolk County, NY","Other","Transaction with No Apparent Economic, Business, or Lawful Purpose","Not Applicable","No Relationship to Institution","Debit Card","Funds Transfer","1"
"2013","November","New York","Suffolk County, NY","Other","Transaction with No Apparent Economic, Business, or Lawful Purpose","Not Applicable","Other","Debit Card","Funds Transfer","1"
"2013","November","New York","Suffolk County, NY","Other","Unauthorized Electronic Intrusion","Not Applicable","Borrower","Debit Card","Funds Transfer","1"
"2013","November","New York","Suffolk County, NY","Other","Unauthorized Electronic Intrusion","Not Applicable","No Relationship to Institution","Debit Card","Funds Transfer","1"
"2013","November","New York","Suffolk County, NY","Other","Unauthorized Electronic Intrusion","Not Applicable","Other","Debit Card","Funds Transfer","1"
"2013","November","New York","Suffolk County, NY","Other","Wire Transfer","Not Applicable","Borrower","Debit Card","Funds Transfer","1"
"2013","November","New York","Suffolk County, NY","Other","Wire Transfer","Not Applicable","No Relationship to Institution","Debit Card","Funds Transfer","1"
"2013","November","New York","Suffolk County, NY","Other","Wire Transfer","Not Applicable","Other","Debit Card","Funds Transfer","1"
"2013","November","Pennsylvania","Philadelphia County, PA","Other","Multiple Transactions Below Bsa Recordkeeping Threshold","Not Applicable","Customer","Debit Card","Money Orders","2"
"2013","November","Pennsylvania","Philadelphia County, PA","Other","Two or More Individuals Working Together","Not Applicable","Customer","Debit Card","Money Orders","1"
"2013","November","Wisconsin","Milwaukee County, WI","Other","Suspicious Concerning the Source of Funds","Not Applicable","Customer","Prepaid Access","Money Orders","1"
"2013","November","Wisconsin","Milwaukee County, WI","Other","Suspicious Use of Multiple Locations","Not Applicable","Customer","Prepaid Access","Money Orders","1"
"2013","December","New York","Nassau County, NY","Other","Multiple Transactions Below Bsa Recordkeeping Threshold","Not Applicable","Customer","Other","U.S. Currency","2"
"2013","December","New York","Nassau County, NY","Other","Other Casinos","Not Applicable","Customer","Other","U.S. Currency","2"
"2013","December","New York","Nassau County, NY","Other","Other Fraud (Type)","Not Applicable","Customer","Other","U.S. Currency","2"
"2013","December","New York","Nassau County, NY","Other","Other Identification Documentation","Not Applicable","Customer","Other","U.S. Currency","2"
"2013","December","New York","Nassau County, NY","Other","Other Money Laundering","Not Applicable","Customer","Other","U.S. Currency","2"
