"Year","Month","State","Countym","Industry","Suspicious.Activity","Regulator","Relationship","Product","Instrument"
"2015","February","New Jersey","Essex County, NJ","Insurance Company","Suspicious Termination of Policy or Contract","IRS","Customer","Insurance/Annuity Products","Personal/Business Check"
"2015","February","New Jersey","Essex County, NJ","Insurance Company","Suspicious Use of Noncash Monetary Instruments","IRS","Customer","Insurance/Annuity Products","Money Orders"
"2015","February","New Jersey","Essex County, NJ","Insurance Company","Suspicious Use of Noncash Monetary Instruments","IRS","Customer","Insurance/Annuity Products","Personal/Business Check"
"2015","February","New Jersey","Essex County, NJ","Insurance Company","Two or More Individuals Working Together","IRS","Customer","Insurance/Annuity Products","Money Orders"
"2015","February","New Jersey","Essex County, NJ","Insurance Company","Two or More Individuals Working Together","IRS","Customer","Insurance/Annuity Products","Personal/Business Check"
"2015","February","New York","New York County, NY","Insurance Company","Other Identification Documentation","IRS","Customer","Insurance/Annuity Products","Funds Transfer"
"2015","February","New York","New York County, NY","Insurance Company","Other Identification Documentation","IRS","Customer","Insurance/Annuity Products","Personal/Business Check"
"2015","February","Ohio","Franklin County, OH","Insurance Company","Account Takeover","IRS","Other","Insurance/Annuity Products","Personal/Business Check"
"2015","February","Ohio","Franklin County, OH","Insurance Company","Elder Financial Exploitation","IRS","Other","Insurance/Annuity Products","Personal/Business Check"
"2015","February","Ohio","Franklin County, OH","Insurance Company","Forgeries","IRS","Other","Insurance/Annuity Products","Personal/Business Check"
"2015","February","Ohio","Franklin County, OH","Insurance Company","Identity Theft","IRS","Other","Insurance/Annuity Products","Personal/Business Check"
"2015","February","Ohio","Franklin County, OH","Insurance Company","Other Other Suspicious Activities","IRS","Customer","Insurance/Annuity Products","Funds Transfer"
"2015","February","Ohio","Franklin County, OH","Insurance Company","Other Other Suspicious Activities","IRS","No Relationship to Institution","Insurance/Annuity Products","Funds Transfer"
"2015","February","Ohio","Franklin County, OH","Insurance Company","Other Other Suspicious Activities","IRS","Other","Insurance/Annuity Products","Funds Transfer"
"2015","February","Ohio","Franklin County, OH","Insurance Company","Proceeds Sent to Unrelated Third Party","IRS","Customer","Insurance/Annuity Products","Funds Transfer"
"2015","February","Ohio","Franklin County, OH","Insurance Company","Proceeds Sent to Unrelated Third Party","IRS","No Relationship to Institution","Insurance/Annuity Products","Funds Transfer"
"2015","February","Ohio","Franklin County, OH","Insurance Company","Proceeds Sent to Unrelated Third Party","IRS","Other","Insurance/Annuity Products","Funds Transfer"
"2015","February","Ohio","Franklin County, OH","Insurance Company","Proceeds Sent to Unrelated Third Party","IRS","Other","Insurance/Annuity Products","Personal/Business Check"
"2015","February","Ohio","Franklin County, OH","Insurance Company","Provided Questionable or False Documentation","IRS","Other","Insurance/Annuity Products","Personal/Business Check"
"2015","February","Ohio","Franklin County, OH","Insurance Company","Suspicious Concerning the Source of Funds","IRS","Customer","Insurance/Annuity Products","Funds Transfer"
"2015","February","Ohio","Franklin County, OH","Insurance Company","Suspicious Concerning the Source of Funds","IRS","No Relationship to Institution","Insurance/Annuity Products","Funds Transfer"
"2015","February","Ohio","Franklin County, OH","Insurance Company","Suspicious Concerning the Source of Funds","IRS","Other","Insurance/Annuity Products","Funds Transfer"
"2015","February","Ohio","Franklin County, OH","Insurance Company","Suspicious EFT/Wire Transfers","IRS","Customer","Insurance/Annuity Products","Funds Transfer"
"2015","February","Ohio","Franklin County, OH","Insurance Company","Suspicious Termination of Policy or Contract","IRS","Other","Insurance/Annuity Products","Personal/Business Check"
"2015","February","Ohio","Franklin County, OH","Insurance Company","Suspicious Use of Multiple Accounts","IRS","Customer","Insurance/Annuity Products","Funds Transfer"
"2015","February","Ohio","Franklin County, OH","Insurance Company","Two or More Individuals Working Together","IRS","Customer","Insurance/Annuity Products","Funds Transfer"
"2015","February","Ohio","Hamilton County, OH","Insurance Company","Other Insurance","IRS","Other","Other","Bank/Cashier's Check"
"2015","February","Ohio","Hamilton County, OH","Insurance Company","Refused or Avoided Request for Documentation","IRS","Other","Other","Bank/Cashier's Check"
"2015","February","Ohio","Hamilton County, OH","Insurance Company","Suspicious Termination of Policy or Contract","IRS","Other","Other","Bank/Cashier's Check"
"2015","February","Texas","Dallas County, TX","Insurance Company","Suspicious Concerning the Source of Funds","IRS","No Relationship to Institution","Other","Funds Transfer"
"2015","February","Texas","Dallas County, TX","Insurance Company","Suspicious Concerning the Source of Funds","IRS","No Relationship to Institution","Other","Personal/Business Check"
"2015","February","Texas","Travis County, TX","Insurance Company","Multiple Transactions Below Bsa Recordkeeping Threshold","IRS","Customer","Insurance/Annuity Products","Bank/Cashier's Check"
"2015","February","Texas","Travis County, TX","Insurance Company","Multiple Transactions Below Bsa Recordkeeping Threshold","IRS","Customer","Insurance/Annuity Products","U.S. Currency"
"2015","February","Texas","Travis County, TX","Insurance Company","Other Insurance","IRS","Customer","Insurance/Annuity Products","Foreign Currency"
"2015","February","Texas","Travis County, TX","Insurance Company","Other Insurance","IRS","Customer","Insurance/Annuity Products","Funds Transfer"
"2015","February","Texas","Travis County, TX","Insurance Company","Suspicious Concerning the Source of Funds","IRS","Customer","Insurance/Annuity Products","Bank/Cashier's Check"
"2015","February","Texas","Travis County, TX","Insurance Company","Suspicious Concerning the Source of Funds","IRS","Customer","Insurance/Annuity Products","Funds Transfer"
"2015","February","Texas","Travis County, TX","Insurance Company","Suspicious Concerning the Source of Funds","IRS","Customer","Insurance/Annuity Products","Personal/Business Check"
"2015","February","Texas","Travis County, TX","Insurance Company","Suspicious Designation of Beneficiaries, Assignees or Joint Owners","IRS","Customer","Insurance/Annuity Products","Bank/Cashier's Check"
"2015","February","Texas","Travis County, TX","Insurance Company","Suspicious Use of Multiple Locations","IRS","Customer","Insurance/Annuity Products","Bank/Cashier's Check"
"2015","February","Texas","Travis County, TX","Insurance Company","Suspicious Use of Multiple Locations","IRS","Customer","Insurance/Annuity Products","Funds Transfer"
"2015","February","Texas","Travis County, TX","Insurance Company","Suspicious Use of Multiple Locations","IRS","Customer","Insurance/Annuity Products","Personal/Business Check"
"2015","February","Texas","Travis County, TX","Insurance Company","Suspicious Use of Noncash Monetary Instruments","IRS","Customer","Insurance/Annuity Products","Bank/Cashier's Check"
"2015","February","Texas","Travis County, TX","Insurance Company","Suspicious Use of Noncash Monetary Instruments","IRS","Customer","Insurance/Annuity Products","Funds Transfer"
"2015","February","Texas","Travis County, TX","Insurance Company","Suspicious Use of Noncash Monetary Instruments","IRS","Customer","Insurance/Annuity Products","Personal/Business Check"
"2015","February","Washington","King County, WA","Insurance Company","Suspicious Concerning the Source of Funds","IRS","No Relationship to Institution","Other","Personal/Business Check"
"2015","February","Wisconsin","Milwaukee County, WI","Insurance Company","Counterfeit Instrument (Other)","IRS","Customer","Insurance/Annuity Products","Funds Transfer"
"2015","February","Wisconsin","Milwaukee County, WI","Insurance Company","Counterfeit Instrument (Other)","IRS","No Relationship to Institution","Insurance/Annuity Products","Funds Transfer"
"2015","February","Wisconsin","Milwaukee County, WI","Insurance Company","Embezzlement/Theft/Disappearance of Funds","IRS","Customer","Insurance/Annuity Products","Personal/Business Check"
"2015","February","Wisconsin","Milwaukee County, WI","Insurance Company","Forgeries","IRS","Customer","Insurance/Annuity Products","Funds Transfer"
"2015","February","Wisconsin","Milwaukee County, WI","Insurance Company","Forgeries","IRS","No Relationship to Institution","Insurance/Annuity Products","Funds Transfer"
"2015","February","Wisconsin","Milwaukee County, WI","Insurance Company","Identity Theft","IRS","Customer","Insurance/Annuity Products","Funds Transfer"
"2015","February","Wisconsin","Milwaukee County, WI","Insurance Company","Identity Theft","IRS","No Relationship to Institution","Insurance/Annuity Products","Funds Transfer"
"2015","February","Wisconsin","Milwaukee County, WI","Insurance Company","Multiple Transactions Below Bsa Recordkeeping Threshold","IRS","Customer","Insurance/Annuity Products","Bank/Cashier's Check"
"2015","February","Wisconsin","Milwaukee County, WI","Insurance Company","Multiple Transactions Below Bsa Recordkeeping Threshold","IRS","Customer","Insurance/Annuity Products","Money Orders"
"2015","February","Wisconsin","Milwaukee County, WI","Insurance Company","Suspicious Concerning the Source of Funds","IRS","Customer","Insurance/Annuity Products","Bank/Cashier's Check"
"2015","February","Wisconsin","Milwaukee County, WI","Insurance Company","Suspicious Concerning the Source of Funds","IRS","Customer","Insurance/Annuity Products","Money Orders"
"2015","February","Wisconsin","Milwaukee County, WI","Insurance Company","Suspicious Concerning the Source of Funds","IRS","Customer","Insurance/Annuity Products","Personal/Business Check"
"2015","February","Wisconsin","Milwaukee County, WI","Insurance Company","Suspicious EFT/Wire Transfers","IRS","Customer","Insurance/Annuity Products","Funds Transfer"
"2015","February","Wisconsin","Milwaukee County, WI","Insurance Company","Suspicious EFT/Wire Transfers","IRS","Customer","Insurance/Annuity Products","Personal/Business Check"
"2015","February","Wisconsin","Milwaukee County, WI","Insurance Company","Suspicious EFT/Wire Transfers","IRS","No Relationship to Institution","Insurance/Annuity Products","Funds Transfer"
"2015","February","Wisconsin","Milwaukee County, WI","Insurance Company","Suspicious Termination of Policy or Contract","IRS","Customer","Insurance/Annuity Products","Personal/Business Check"
"2015","February","Wisconsin","Milwaukee County, WI","Insurance Company","Suspicious Use of Multiple Accounts","IRS","Customer","Insurance/Annuity Products","Funds Transfer"
"2015","February","Wisconsin","Milwaukee County, WI","Insurance Company","Suspicious Use of Multiple Accounts","IRS","No Relationship to Institution","Insurance/Annuity Products","Funds Transfer"
"2015","February","Wisconsin","Milwaukee County, WI","Insurance Company","Suspicious Use of Noncash Monetary Instruments","IRS","Customer","Insurance/Annuity Products","Bank/Cashier's Check"
"2015","February","Wisconsin","Milwaukee County, WI","Insurance Company","Suspicious Use of Noncash Monetary Instruments","IRS","Customer","Insurance/Annuity Products","Money Orders"
"2015","February","Wisconsin","Milwaukee County, WI","Insurance Company","Unauthorized Electronic Intrusion","IRS","Customer","Insurance/Annuity Products","Funds Transfer"
"2015","February","Wisconsin","Milwaukee County, WI","Insurance Company","Unauthorized Electronic Intrusion","IRS","No Relationship to Institution","Insurance/Annuity Products","Funds Transfer"
"2015","February","Wisconsin","Milwaukee County, WI","Insurance Company","Wire Transfer","IRS","Customer","Insurance/Annuity Products","Funds Transfer"
"2015","February","Wisconsin","Milwaukee County, WI","Insurance Company","Wire Transfer","IRS","No Relationship to Institution","Insurance/Annuity Products","Funds Transfer"
"2015","March","California","Alameda County, CA","Insurance Company","Suspicious Concerning the Source of Funds","IRS","No Relationship to Institution","Other","Personal/Business Check"
"2015","March","California","Alameda County, CA","Insurance Company","Suspicious Concerning the Source of Funds","IRS","No Relationship to Institution","Other","U.S. Currency"
"2015","March","California","Los Angeles County, CA","Insurance Company","Alters Transactions to Avoid Ctr Requirement","IRS","No Relationship to Institution","Other","U.S. Currency"
"2015","March","California","Los Angeles County, CA","Insurance Company","Suspicious Concerning the Source of Funds","IRS","No Relationship to Institution","Other","U.S. Currency"
"2015","March","California","Sacramento County, CA","Insurance Company","Suspicious Concerning the Source of Funds","IRS","No Relationship to Institution","Other","Personal/Business Check"
"2015","March","California","San Diego County, CA","Insurance Company","Suspicious Concerning the Source of Funds","IRS","No Relationship to Institution","Other","Personal/Business Check"
"2015","March","California","San Diego County, CA","Insurance Company","Suspicious Concerning the Source of Funds","IRS","No Relationship to Institution","Other","U.S. Currency"
"2015","March","California","Santa Clara County, CA","Insurance Company","Suspicious Concerning the Source of Funds","IRS","No Relationship to Institution","Other","U.S. Currency"
"2015","March","California","Ventura County, CA","Insurance Company","Other Other Suspicious Activities","IRS","No Relationship to Institution","Other","U.S. Currency"
"2015","March","Connecticut","Hartford County, CT","Insurance Company","Embezzlement/Theft/Disappearance of Funds","IRS","Customer","Other","Personal/Business Check"
"2015","March","Connecticut","Hartford County, CT","Insurance Company","Embezzlement/Theft/Disappearance of Funds","IRS","No Relationship to Institution","Other","Personal/Business Check"
"2015","March","Connecticut","Hartford County, CT","Insurance Company","Forgeries","IRS","Customer","Other","Personal/Business Check"
"2015","March","Connecticut","Hartford County, CT","Insurance Company","Forgeries","IRS","No Relationship to Institution","Other","Personal/Business Check"
"2015","March","Connecticut","New Haven County, CT","Insurance Company","Multiple Transactions Below Bsa Recordkeeping Threshold","IRS","Customer","Insurance/Annuity Products","Money Orders"
"2015","March","Connecticut","New Haven County, CT","Insurance Company","Suspicious Use of Noncash Monetary Instruments","IRS","Customer","Insurance/Annuity Products","Money Orders"
"2015","March","Florida","Palm Beach County, FL","Insurance Company","Check","IRS","Customer","Insurance/Annuity Products","Personal/Business Check"
"2015","March","Illinois","Cook County, IL","Insurance Company","Other Money Laundering","IRS","Customer","Credit Card","Money Orders"
"2015","March","Illinois","Cook County, IL","Insurance Company","Other Money Laundering","IRS","Customer","Credit Card","Personal/Business Check"
"2015","March","Illinois","Cook County, IL","Insurance Company","Suspicious Use of Third-Party Transactors (Straw-Man)","IRS","Customer","Insurance/Annuity Products","Personal/Business Check"
"2015","March","Illinois","Cook County, IL","Insurance Company","Transaction Out of Pattern for Customer(s)","IRS","Customer","Credit Card","Money Orders"
"2015","March","Illinois","Cook County, IL","Insurance Company","Transaction Out of Pattern for Customer(s)","IRS","Customer","Credit Card","Personal/Business Check"
"2015","March","Illinois","Cook County, IL","Insurance Company","Transaction Out of Pattern for Customer(s)","IRS","Customer","Insurance/Annuity Products","Personal/Business Check"
"2015","March","Illinois","Cook County, IL","Insurance Company","Two or More Individuals Working Together","IRS","Customer","Insurance/Annuity Products","Personal/Business Check"
"2015","March","Illinois","DuPage County, IL","Insurance Company","Multiple Transactions Below Bsa Recordkeeping Threshold","IRS","No Relationship to Institution","Other","U.S. Currency"
"2015","March","Indiana","Allen County, IN","Insurance Company","Check","IRS","Agent","Insurance/Annuity Products","Bank/Cashier's Check"
"2015","March","Indiana","Allen County, IN","Insurance Company","Check","IRS","Agent","Insurance/Annuity Products","Funds Transfer"
"2015","March","Indiana","Allen County, IN","Insurance Company","Check","IRS","Agent","Insurance/Annuity Products","Personal/Business Check"
"2015","March","Indiana","Allen County, IN","Insurance Company","Check","IRS","Customer","Insurance/Annuity Products","Funds Transfer"
"2015","March","Indiana","Allen County, IN","Insurance Company","Check","IRS","Customer","Insurance/Annuity Products","Personal/Business Check"
"2015","March","Indiana","Allen County, IN","Insurance Company","Elder Financial Exploitation","IRS","Agent","Insurance/Annuity Products","Bank/Cashier's Check"
"2015","March","Indiana","Allen County, IN","Insurance Company","Elder Financial Exploitation","IRS","Agent","Insurance/Annuity Products","Funds Transfer"
"2015","March","Indiana","Allen County, IN","Insurance Company","Elder Financial Exploitation","IRS","Agent","Insurance/Annuity Products","Personal/Business Check"
"2015","March","Indiana","Allen County, IN","Insurance Company","Elder Financial Exploitation","IRS","Customer","Insurance/Annuity Products","Funds Transfer"
"2015","March","Indiana","Allen County, IN","Insurance Company","Elder Financial Exploitation","IRS","Customer","Insurance/Annuity Products","Personal/Business Check"
"2015","March","Indiana","Allen County, IN","Insurance Company","Excessive Insurance","IRS","Agent","Insurance/Annuity Products","Bank/Cashier's Check"
"2015","March","Indiana","Allen County, IN","Insurance Company","Excessive Insurance","IRS","Agent","Insurance/Annuity Products","Funds Transfer"
"2015","March","Indiana","Allen County, IN","Insurance Company","Excessive Insurance","IRS","Agent","Insurance/Annuity Products","Personal/Business Check"
"2015","March","Indiana","Allen County, IN","Insurance Company","Excessive Insurance","IRS","Customer","Insurance/Annuity Products","Funds Transfer"
"2015","March","Indiana","Allen County, IN","Insurance Company","Excessive Insurance","IRS","Customer","Insurance/Annuity Products","Personal/Business Check"
"2015","March","Indiana","Allen County, IN","Insurance Company","Mail","IRS","Agent","Insurance/Annuity Products","Bank/Cashier's Check"
"2015","March","Indiana","Allen County, IN","Insurance Company","Mail","IRS","Agent","Insurance/Annuity Products","Funds Transfer"
"2015","March","Indiana","Allen County, IN","Insurance Company","Mail","IRS","Agent","Insurance/Annuity Products","Personal/Business Check"
"2015","March","Indiana","Allen County, IN","Insurance Company","Mail","IRS","Customer","Insurance/Annuity Products","Funds Transfer"
"2015","March","Indiana","Allen County, IN","Insurance Company","Mail","IRS","Customer","Insurance/Annuity Products","Personal/Business Check"
"2015","March","Indiana","Allen County, IN","Insurance Company","Proceeds Sent to Unrelated Third Party","IRS","Agent","Insurance/Annuity Products","Bank/Cashier's Check"
"2015","March","Indiana","Allen County, IN","Insurance Company","Proceeds Sent to Unrelated Third Party","IRS","Agent","Insurance/Annuity Products","Funds Transfer"
"2015","March","Indiana","Allen County, IN","Insurance Company","Proceeds Sent to Unrelated Third Party","IRS","Agent","Insurance/Annuity Products","Personal/Business Check"
"2015","March","Indiana","Allen County, IN","Insurance Company","Proceeds Sent to Unrelated Third Party","IRS","Customer","Insurance/Annuity Products","Funds Transfer"
"2015","March","Indiana","Allen County, IN","Insurance Company","Proceeds Sent to Unrelated Third Party","IRS","Customer","Insurance/Annuity Products","Personal/Business Check"
"2015","March","Indiana","Allen County, IN","Insurance Company","Suspicious Concerning the Source of Funds","IRS","Agent","Insurance/Annuity Products","Bank/Cashier's Check"
"2015","March","Indiana","Allen County, IN","Insurance Company","Suspicious Concerning the Source of Funds","IRS","Agent","Insurance/Annuity Products","Funds Transfer"
"2015","March","Indiana","Allen County, IN","Insurance Company","Suspicious Concerning the Source of Funds","IRS","Agent","Insurance/Annuity Products","Personal/Business Check"
"2015","March","Indiana","Allen County, IN","Insurance Company","Suspicious Concerning the Source of Funds","IRS","Customer","Insurance/Annuity Products","Funds Transfer"
"2015","March","Indiana","Allen County, IN","Insurance Company","Suspicious Concerning the Source of Funds","IRS","Customer","Insurance/Annuity Products","Personal/Business Check"
"2015","March","Indiana","Allen County, IN","Insurance Company","Suspicious Designation of Beneficiaries, Assignees or Joint Owners","IRS","Agent","Insurance/Annuity Products","Bank/Cashier's Check"
"2015","March","Indiana","Allen County, IN","Insurance Company","Suspicious Designation of Beneficiaries, Assignees or Joint Owners","IRS","Agent","Insurance/Annuity Products","Funds Transfer"
"2015","March","Indiana","Allen County, IN","Insurance Company","Suspicious Designation of Beneficiaries, Assignees or Joint Owners","IRS","Agent","Insurance/Annuity Products","Personal/Business Check"
"2015","March","Indiana","Allen County, IN","Insurance Company","Suspicious Designation of Beneficiaries, Assignees or Joint Owners","IRS","Customer","Insurance/Annuity Products","Funds Transfer"
"2015","March","Indiana","Allen County, IN","Insurance Company","Suspicious Designation of Beneficiaries, Assignees or Joint Owners","IRS","Customer","Insurance/Annuity Products","Personal/Business Check"
"2015","March","Indiana","Allen County, IN","Insurance Company","Suspicious EFT/Wire Transfers","IRS","Agent","Insurance/Annuity Products","Bank/Cashier's Check"
"2015","March","Indiana","Allen County, IN","Insurance Company","Suspicious EFT/Wire Transfers","IRS","Agent","Insurance/Annuity Products","Funds Transfer"
"2015","March","Indiana","Allen County, IN","Insurance Company","Suspicious EFT/Wire Transfers","IRS","Agent","Insurance/Annuity Products","Personal/Business Check"
"2015","March","Indiana","Allen County, IN","Insurance Company","Suspicious EFT/Wire Transfers","IRS","Customer","Insurance/Annuity Products","Funds Transfer"
"2015","March","Indiana","Allen County, IN","Insurance Company","Suspicious EFT/Wire Transfers","IRS","Customer","Insurance/Annuity Products","Personal/Business Check"
"2015","March","Indiana","Allen County, IN","Insurance Company","Suspicious Life Settlement Sales Insurance (E.g., STOLIs, Viaticals)","IRS","Agent","Insurance/Annuity Products","Bank/Cashier's Check"
"2015","March","Indiana","Allen County, IN","Insurance Company","Suspicious Life Settlement Sales Insurance (E.g., STOLIs, Viaticals)","IRS","Agent","Insurance/Annuity Products","Funds Transfer"
"2015","March","Indiana","Allen County, IN","Insurance Company","Suspicious Life Settlement Sales Insurance (E.g., STOLIs, Viaticals)","IRS","Agent","Insurance/Annuity Products","Personal/Business Check"
"2015","March","Indiana","Allen County, IN","Insurance Company","Suspicious Life Settlement Sales Insurance (E.g., STOLIs, Viaticals)","IRS","Customer","Insurance/Annuity Products","Funds Transfer"
"2015","March","Indiana","Allen County, IN","Insurance Company","Suspicious Life Settlement Sales Insurance (E.g., STOLIs, Viaticals)","IRS","Customer","Insurance/Annuity Products","Personal/Business Check"
"2015","March","Indiana","Allen County, IN","Insurance Company","Suspicious Termination of Policy or Contract","IRS","Agent","Insurance/Annuity Products","Bank/Cashier's Check"
"2015","March","Indiana","Allen County, IN","Insurance Company","Suspicious Termination of Policy or Contract","IRS","Agent","Insurance/Annuity Products","Funds Transfer"
"2015","March","Indiana","Allen County, IN","Insurance Company","Suspicious Termination of Policy or Contract","IRS","Agent","Insurance/Annuity Products","Personal/Business Check"
"2015","March","Indiana","Allen County, IN","Insurance Company","Suspicious Termination of Policy or Contract","IRS","Customer","Insurance/Annuity Products","Funds Transfer"
"2015","March","Indiana","Allen County, IN","Insurance Company","Suspicious Termination of Policy or Contract","IRS","Customer","Insurance/Annuity Products","Personal/Business Check"
"2015","March","Indiana","Allen County, IN","Insurance Company","Suspicious Use of Multiple Accounts","IRS","Agent","Insurance/Annuity Products","Funds Transfer"
"2015","March","Indiana","Allen County, IN","Insurance Company","Suspicious Use of Multiple Accounts","IRS","Agent","Insurance/Annuity Products","Personal/Business Check"
"2015","March","Indiana","Allen County, IN","Insurance Company","Suspicious Use of Multiple Accounts","IRS","Customer","Insurance/Annuity Products","Funds Transfer"
"2015","March","Indiana","Allen County, IN","Insurance Company","Suspicious Use of Multiple Accounts","IRS","Customer","Insurance/Annuity Products","Personal/Business Check"
"2015","March","Indiana","Allen County, IN","Insurance Company","Suspicious Use of Third-Party Transactors (Straw-Man)","IRS","Agent","Insurance/Annuity Products","Bank/Cashier's Check"
"2015","March","Indiana","Allen County, IN","Insurance Company","Suspicious Use of Third-Party Transactors (Straw-Man)","IRS","Agent","Insurance/Annuity Products","Funds Transfer"
"2015","March","Indiana","Allen County, IN","Insurance Company","Suspicious Use of Third-Party Transactors (Straw-Man)","IRS","Agent","Insurance/Annuity Products","Personal/Business Check"
"2015","March","Indiana","Allen County, IN","Insurance Company","Suspicious Use of Third-Party Transactors (Straw-Man)","IRS","Customer","Insurance/Annuity Products","Funds Transfer"
"2015","March","Indiana","Allen County, IN","Insurance Company","Suspicious Use of Third-Party Transactors (Straw-Man)","IRS","Customer","Insurance/Annuity Products","Personal/Business Check"
"2015","March","Indiana","Allen County, IN","Insurance Company","Two or More Individuals Working Together","IRS","Agent","Insurance/Annuity Products","Bank/Cashier's Check"
"2015","March","Indiana","Allen County, IN","Insurance Company","Two or More Individuals Working Together","IRS","Agent","Insurance/Annuity Products","Funds Transfer"
"2015","March","Indiana","Allen County, IN","Insurance Company","Two or More Individuals Working Together","IRS","Agent","Insurance/Annuity Products","Personal/Business Check"
"2015","March","Indiana","Allen County, IN","Insurance Company","Two or More Individuals Working Together","IRS","Customer","Insurance/Annuity Products","Funds Transfer"
"2015","March","Indiana","Allen County, IN","Insurance Company","Two or More Individuals Working Together","IRS","Customer","Insurance/Annuity Products","Personal/Business Check"
"2015","March","Indiana","Allen County, IN","Insurance Company","Unclear or No Insurable Interest","IRS","Agent","Insurance/Annuity Products","Bank/Cashier's Check"
"2015","March","Indiana","Allen County, IN","Insurance Company","Unclear or No Insurable Interest","IRS","Agent","Insurance/Annuity Products","Funds Transfer"
"2015","March","Indiana","Allen County, IN","Insurance Company","Unclear or No Insurable Interest","IRS","Agent","Insurance/Annuity Products","Personal/Business Check"
"2015","March","Indiana","Allen County, IN","Insurance Company","Unclear or No Insurable Interest","IRS","Customer","Insurance/Annuity Products","Funds Transfer"
"2015","March","Indiana","Allen County, IN","Insurance Company","Unclear or No Insurable Interest","IRS","Customer","Insurance/Annuity Products","Personal/Business Check"
"2015","March","Indiana","Allen County, IN","Insurance Company","Wire Transfer","IRS","Agent","Insurance/Annuity Products","Bank/Cashier's Check"
"2015","March","Indiana","Allen County, IN","Insurance Company","Wire Transfer","IRS","Agent","Insurance/Annuity Products","Funds Transfer"
"2015","March","Indiana","Allen County, IN","Insurance Company","Wire Transfer","IRS","Agent","Insurance/Annuity Products","Personal/Business Check"
"2015","March","Indiana","Allen County, IN","Insurance Company","Wire Transfer","IRS","Customer","Insurance/Annuity Products","Funds Transfer"
"2015","March","Indiana","Allen County, IN","Insurance Company","Wire Transfer","IRS","Customer","Insurance/Annuity Products","Personal/Business Check"
"2015","March","Massachusetts","Suffolk County, MA","Insurance Company","Suspicious Concerning the Source of Funds","IRS","Customer","Insurance/Annuity Products","Personal/Business Check"
"2015","March","Minnesota","Hennepin County, MN","Insurance Company","Check","IRS","No Relationship to Institution","Insurance/Annuity Products","Bank/Cashier's Check"
"2015","March","Minnesota","Hennepin County, MN","Insurance Company","Check","IRS","Other","Insurance/Annuity Products","Bank/Cashier's Check"
"2015","March","Minnesota","Hennepin County, MN","Insurance Company","Counterfeit Instrument (Other)","IRS","No Relationship to Institution","Insurance/Annuity Products","Bank/Cashier's Check"
"2015","March","Minnesota","Hennepin County, MN","Insurance Company","Counterfeit Instrument (Other)","IRS","Other","Insurance/Annuity Products","Bank/Cashier's Check"
"2015","March","Minnesota","Hennepin County, MN","Insurance Company","Elder Financial Exploitation","IRS","Other","Insurance/Annuity Products","Personal/Business Check"
"2015","March","Minnesota","Hennepin County, MN","Insurance Company","Embezzlement/Theft/Disappearance of Funds","IRS","Other","Insurance/Annuity Products","Personal/Business Check"
"2015","March","Minnesota","Hennepin County, MN","Insurance Company","Forgeries","IRS","No Relationship to Institution","Insurance/Annuity Products","Bank/Cashier's Check"
"2015","March","Minnesota","Hennepin County, MN","Insurance Company","Forgeries","IRS","Other","Insurance/Annuity Products","Bank/Cashier's Check"
"2015","March","Nebraska","Douglas County, NE","Insurance Company","Excessive or Unusal Cash Borrowing against Policy/Annuity","IRS","Customer","Insurance/Annuity Products","Money Orders"
"2015","March","Nebraska","Douglas County, NE","Insurance Company","Multiple Transactions Below Bsa Recordkeeping Threshold","IRS","Customer","Insurance/Annuity Products","Money Orders"
"2015","March","Nebraska","Douglas County, NE","Insurance Company","Other Fraud (Type)","IRS","Customer","Insurance/Annuity Products","Money Orders"
"2015","March","Nebraska","Douglas County, NE","Insurance Company","Other Other Suspicious Activities","IRS","Customer","Insurance/Annuity Products","Money Orders"
"2015","March","Nebraska","Douglas County, NE","Insurance Company","Suspicious Concerning the Source of Funds","IRS","Customer","Insurance/Annuity Products","Money Orders"
"2015","March","Nevada","Clark County, NV","Insurance Company","Alters Transactions to Avoid Ctr Requirement","IRS","No Relationship to Institution","Other","U.S. Currency"
"2015","March","New Jersey","Essex County, NJ","Insurance Company","Embezzlement/Theft/Disappearance of Funds","IRS","Agent","Insurance/Annuity Products","Bank/Cashier's Check"
"2015","March","New Jersey","Essex County, NJ","Insurance Company","Embezzlement/Theft/Disappearance of Funds","IRS","Agent","Insurance/Annuity Products","Personal/Business Check"
"2015","March","New Jersey","Essex County, NJ","Insurance Company","Multiple Transactions Below Bsa Recordkeeping Threshold","IRS","Customer","Insurance/Annuity Products","Money Orders"
"2015","March","New Jersey","Essex County, NJ","Insurance Company","Other Fraud (Type)","IRS","Agent","Insurance/Annuity Products","Bank/Cashier's Check"
"2015","March","New Jersey","Essex County, NJ","Insurance Company","Other Fraud (Type)","IRS","Agent","Insurance/Annuity Products","Personal/Business Check"
"2015","March","New Jersey","Essex County, NJ","Insurance Company","Suspicious Use of Noncash Monetary Instruments","IRS","Customer","Insurance/Annuity Products","Money Orders"
"2015","March","New York","New York County, NY","Insurance Company","Multiple Transactions Below Bsa Recordkeeping Threshold","IRS","Customer","Insurance/Annuity Products","Bank/Cashier's Check"
"2015","March","New York","New York County, NY","Insurance Company","Multiple Transactions Below Bsa Recordkeeping Threshold","IRS","Customer","Insurance/Annuity Products","Money Orders"
"2015","March","New York","New York County, NY","Insurance Company","Multiple Transactions Below Bsa Recordkeeping Threshold","IRS","Customer","Insurance/Annuity Products","Personal/Business Check"
